date,1101_Turnover,1101_Volume,1101_close,1101_eps,1101_high,1101_low,1101_open,1101_ups_and_downs,1101_ups_percent
7189,144486.0,4257.0,33.9,17.56,34.05,33.8,33.9,-0.1,-0.29
7953,964568.0,23247.0,41.7,10.2709,,41.3,41.4,0.55,1.34
6819,145875.0,3990.0,36.65,27.35,36.7,36.35,36.6,0.05,0.14
6893,123692.0,3423.0,36.25,21.2,36.3,36.05,36.2,0.25,0.69
8071,1215770.0,29637.0,40.75,,41.8,40.4,41.7,-1.05,
7594,817260.0,22887.0,35.7,9.81,36.25,35.5,36.25,-0.95,-2.59
7909,606774.0,15409.0,39.25,9.3009,39.75,39.2,39.65,-0.4,-1.01
7057,113439.0,3285.0,34.6,18.31,34.7,34.4,34.4,0.25,0.73
7578,650387.0,18395.0,35.35,10.25,36.0,,36.0,-1.1,-3.02
7700,468825.0,12282.0,38.0,10.4396,38.45,38.0,38.1,-0.25,-0.65
6887,145227.0,3849.0,37.7,22.05,37.85,37.6,37.85,-0.15,-0.4
7413,750318.0,17006.0,44.75,19.54,44.75,43.8,44.6,0.65,1.47
7410,877317.0,19100.0,46.0,20.09,46.35,45.4,46.0,0.45,0.99
7120,182247.0,5211.0,34.8,18.41,35.1,34.8,34.85,-0.1,-0.29
7839,823317.0,18334.0,44.8,10.7177,45.1,44.8,45.05,-0.25,-0.55
7425,764266.0,16970.0,45.2,19.74,45.7,44.45,45.7,-0.45,-0.99
7763,870877.0,20422.0,42.5,10.6516,43.0,42.5,43.0,-0.5,-1.16
7796,807942.0,18431.0,44.0,10.5263,44.0,43.5,43.75,0.15,0.34
7623,418746.0,11733.0,35.4,9.73,36.15,35.3,35.8,-0.6,-1.67
7265,319905.0,8808.0,36.2,19.78,36.45,36.0,36.1,-0.2,-0.55
7411,621149.0,13591.0,45.6,19.91,46.05,45.35,46.0,-0.4,-0.87
7894,755377.0,19085.0,39.5,9.3602,40.1,39.35,40.1,-0.6,-1.5
6948,348941.0,9217.0,38.0,22.22,38.2,37.6,38.2,-0.2,-0.52
8084,701750.0,17957.0,38.8,9.0654,39.5,38.7,39.05,0.55,1.44
7978,292526.0,,42.1,10.3695,42.2,41.9,42.05,0.05,0.12
7582,284693.0,8150.0,34.9,10.12,35.35,34.7,35.35,-0.6,-1.69
7638,329581.0,9336.0,35.45,9.74,35.65,34.9,35.0,0.3,0.85
7775,768318.0,17994.0,42.85,10.2512,42.85,42.35,42.5,0.5,1.18
7266,275265.0,7612.0,36.2,19.78,36.25,36.0,36.1,0.0,0.0
7610,339628.0,9683.0,35.05,9.63,35.45,34.7,34.7,0.4,1.15
7938,568485.0,14051.0,40.45,9.5853,40.65,40.35,40.5,0.1,0.25
7231,262756.0,7601.0,34.5,18.85,34.85,34.35,34.5,-0.2,-0.58
8056,883113.0,20869.0,42.2,10.3941,42.6,42.1,42.15,-0.5,-1.17
7020,346008.0,9700.0,35.65,20.73,35.85,35.5,35.65,0.1,0.28
6832,253843.0,6837.0,36.9,27.54,37.5,36.6,37.35,-0.45,-1.2
7504,664009.0,15463.0,43.1,12.49,43.4,42.55,43.1,0.15,0.35
7117,221643.0,6312.0,35.0,18.52,35.25,34.9,34.9,0.0,0.0
7285,338548.0,8920.0,38.1,20.82,38.1,37.7,37.95,0.25,0.66
6816,237082.0,6605.0,35.95,26.83,36.2,35.65,36.2,0.2,0.56
7092,68959.0,,35.2,18.62,35.4,35.05,35.35,-0.25,-0.71
8082,1107450.0,30695.0,,,36.95,34.5,35.8,-0.85,-2.3
7708,648546.0,16782.0,38.65,10.6181,38.8,38.55,38.7,0.05,0.13
8008,777095.0,17899.0,43.45,10.702,43.6,43.3,43.4,0.05,0.12
8033,942584.0,23001.0,41.55,10.234,41.65,40.1,40.5,-0.5,-1.19
6964,323166.0,8509.0,37.7,22.05,38.25,37.6,37.65,0.05,0.13
7851,844324.0,19388.0,43.55,10.4187,43.85,43.4,43.5,0.0,0.0
8029,2725362.0,64151.0,41.85,10.3079,43.05,41.6,42.7,-3.1,-6.9
7883,1066474.0,26871.0,39.85,9.4431,40.1,39.05,39.05,0.85,2.18
7375,130155.0,3420.0,38.25,21.37,38.25,37.9,38.0,0.05,0.13
7880,461940.0,12035.0,38.35,9.0877,38.45,38.25,38.25,0.1,0.26
7154,247189.0,7281.0,33.8,17.51,34.15,33.8,34.1,-0.3,-0.88
7249,82630.0,2431.0,34.1,18.63,34.1,33.7,33.9,0.3,0.89
7447,909508.0,21136.0,43.0,18.78,43.7,42.35,43.7,-0.7,-1.6
7734,957651.0,22819.0,42.0,10.5263,42.2,41.75,,-0.15,-0.36
8014,1053815.0,23663.0,44.55,10.9729,44.7,44.3,44.55,0.0,0.0
7764,798114.0,18700.0,42.5,10.6516,43.05,42.4,42.6,0.0,0.0
7281,707643.0,18805.0,37.6,20.55,37.95,37.35,37.75,0.1,0.27
6970,99233.0,2600.0,38.2,22.34,38.25,37.8,37.8,0.4,1.06
7770,893189.0,21245.0,42.0,10.0478,42.4,41.6,41.7,0.25,0.6
7461,699353.0,16568.0,42.15,18.41,42.6,41.9,42.6,-1.1,-2.54
7082,154847.0,4426.0,34.75,18.39,35.2,34.75,35.0,-0.25,-0.71
7056,140155.0,4072.0,34.35,18.17,34.6,34.35,34.4,-0.05,-0.15
7533,1506535.0,37164.0,40.4,11.71,41.0,40.2,40.2,0.3,0.75
6823,139724.0,3855.0,36.05,26.9,36.85,35.8,36.85,-0.6,-1.64
6957,515309.0,13576.0,38.2,22.34,38.4,37.25,37.45,1.15,3.1
6851,165526.0,4437.0,37.5,27.99,37.65,37.05,37.3,0.4,1.08
7278,728608.0,19053.0,38.3,20.93,38.55,37.9,38.1,0.1,0.26
6920,76997.0,,35.8,20.94,36.05,35.6,35.8,-0.2,-0.56
7221,172091.0,5120.0,33.65,17.44,33.7,33.5,33.6,0.1,0.3
8001,810050.0,18393.0,44.1,10.8621,44.15,43.8,43.8,0.4,0.92
8063,389367.0,9096.0,42.85,10.5542,42.95,42.6,42.6,0.2,0.47
8083,915895.0,23929.0,38.25,8.9369,38.7,37.8,38.3,2.15,5.96
7895,570186.0,14281.0,39.8,9.4313,40.1,39.6,39.6,0.3,0.76
7655,360755.0,9975.0,36.25,9.96,36.3,35.85,36.2,0.25,0.69
6826,146797.0,4112.0,35.85,26.75,35.9,35.1,35.1,0.85,2.43
7133,109223.0,3192.0,34.25,17.75,34.35,34.05,34.3,-0.1,-0.29
7131,171336.0,4984.0,34.25,17.75,34.6,34.2,34.5,-0.3,-0.87
6865,218271.0,5901.0,37.1,21.7,37.2,36.6,36.7,0.3,0.82
7781,469715.0,11028.0,42.4,10.1435,42.9,42.35,42.55,0.05,0.12
7532,545924.0,13603.0,40.1,11.62,40.8,39.7,40.1,-0.05,-0.12
8072,1566723.0,40077.0,40.25,9.9138,40.55,38.3,39.0,-0.5,-1.23
7132,140686.0,4099.0,34.35,17.8,34.45,34.1,34.2,0.1,0.29
7202,106007.0,3160.0,33.5,17.36,33.6,33.5,33.5,-0.05,-0.15
7774,684663.0,16141.0,42.35,10.1316,42.6,42.2,42.5,0.1,0.24
7540,1164943.0,28226.0,41.1,11.91,41.6,40.85,41.0,0.85,2.11
6859,231020.0,6265.0,36.55,21.37,37.25,36.55,37.2,-0.15,-0.41
7643,589834.0,16298.0,36.35,9.99,36.35,35.9,35.95,0.8,2.25
6888,188240.0,5067.0,,21.67,37.7,36.9,37.5,-0.65,-1.72
7216,99779.0,2980.0,33.5,17.36,33.6,33.4,33.5,0.1,0.3
7014,,,,,,,,,
6858,191670.0,5197.0,36.7,21.46,37.4,36.7,37.1,-0.35,-0.94
7706,481240.0,12507.0,38.5,10.5769,38.6,38.35,38.45,0.1,0.26
7767,848169.0,20034.0,42.0,,42.85,42.0,42.7,-0.5,-1.18
8007,582808.0,13441.0,43.4,10.6897,43.55,43.15,43.15,-0.2,-0.46
7047,90306.0,2628.0,34.3,18.15,34.45,34.25,34.4,-0.3,-0.87
7699,294867.0,7744.0,38.25,10.5082,38.3,37.95,38.0,0.25,0.66
7889,571870.0,14268.0,40.05,9.4905,40.2,40.0,40.15,0.05,0.12
7743,788762.0,18966.0,41.7,10.4511,41.8,41.4,41.6,0.1,0.24
7607,855609.0,24269.0,35.05,9.63,35.85,34.85,35.85,-0.8,-2.23
7963,515147.0,12268.0,41.95,10.3325,42.15,41.8,42.1,-0.15,-0.36
7805,694445.0,15328.0,45.4,10.8612,45.45,45.05,45.35,0.1,0.22
7431,415000.0,9318.0,44.6,19.48,45.15,44.3,45.15,-0.4,-0.89
7391,632422.0,15413.0,40.85,22.82,41.4,40.7,40.85,0.0,0.0
6971,242988.0,6351.0,38.15,,38.45,38.15,38.2,-0.05,-0.13
7048,110702.0,3225.0,34.5,18.25,34.5,34.15,34.3,0.2,0.58
7244,771496.0,22612.0,33.8,18.47,34.65,33.8,33.9,-0.15,-0.44
7841,474603.0,10694.0,44.65,10.6818,44.65,44.15,44.2,0.35,0.79
7449,944702.0,22406.0,42.35,18.49,42.45,41.8,42.4,-0.05,-0.12
7428,576828.0,12887.0,45.0,19.65,45.15,44.35,44.65,0.25,0.56
7860,985193.0,25946.0,38.3,9.1627,38.4,37.55,37.9,1.05,2.82
7915,556546.0,14024.0,39.75,9.4194,39.75,39.45,39.75,0.45,1.15
7928,990293.0,23863.0,41.5,9.8341,41.75,41.25,41.25,0.55,1.34
6878,134427.0,3645.0,36.7,21.46,37.1,36.55,37.1,-0.4,-1.08
6985,191783.0,5061.0,37.9,22.16,38.0,37.75,37.95,-0.5,-1.3
6857,245290.0,6578.0,37.05,27.65,37.75,36.85,37.4,-0.45,-1.2
7595,849214.0,24246.0,34.85,9.57,35.75,34.6,35.7,-0.85,-2.38
6991,458798.0,12325.0,37.15,21.73,37.8,36.9,37.8,-0.6,-1.59
7113,417505.0,11896.0,35.2,18.62,35.3,34.9,35.0,0.0,0.0
7018,373261.0,10227.0,36.25,21.08,37.3,35.75,35.8,0.65,1.83
6845,236772.0,6470.0,36.25,27.05,37.05,36.2,37.0,-1.1,-2.95
7362,214334.0,5855.0,36.95,20.64,36.95,36.2,36.3,0.3,0.82
7893,692897.0,17271.0,40.1,9.5024,40.25,39.9,40.05,0.05,0.12
6875,148053.0,3993.0,37.1,21.7,37.25,36.7,36.7,0.0,0.0
7519,511434.0,12352.0,41.3,11.97,41.6,41.25,41.35,-0.5,-1.2
7376,284115.0,7490.0,38.0,21.23,38.25,37.6,38.25,-0.25,-0.65
7298,222754.0,5862.0,37.95,20.74,38.4,37.7,38.3,-0.25,-0.65
7396,853458.0,20945.0,40.4,22.57,41.35,40.0,40.0,0.85,2.15
7951,838533.0,20409.0,41.0,9.7156,41.35,40.85,40.9,0.35,0.86
6941,118523.0,3315.0,35.6,20.82,36.05,35.55,36.05,-0.4,-1.11
7152,174421.0,5093.0,34.25,17.75,34.45,34.15,34.4,-0.2,-0.58
7625,58011.0,1636.0,35.45,9.74,35.6,35.3,35.4,0.05,0.14
7902,627474.0,15820.0,39.6,9.3839,39.9,39.6,39.85,-0.2,-0.5
7460,793546.0,18485.0,43.25,18.89,43.3,42.5,43.0,0.5,1.17
7379,486179.0,12464.0,38.75,21.65,39.3,38.6,38.9,-0.25,-0.64
7333,249056.0,6829.0,36.3,19.84,36.8,36.15,36.7,-0.6,-1.63
7385,608909.0,14999.0,40.5,22.63,40.9,40.25,40.25,0.3,0.75
6829,146280.0,4103.0,36.05,26.9,36.1,35.15,36.05,0.2,0.56
6892,195922.0,5429.0,36.0,21.05,36.6,35.9,36.6,-0.65,-1.77
7440,643180.0,14506.0,44.75,19.54,44.9,43.25,43.8,0.9,2.05
6953,87310.0,2342.0,37.3,21.81,37.6,37.15,37.5,-0.2,-0.53
7294,226919.0,6043.0,37.6,20.55,37.65,37.25,37.3,0.3,0.8
7833,467981.0,10499.0,44.6,10.6699,44.75,44.5,44.6,-0.1,-0.22
7782,934210.0,22058.0,42.3,10.1196,42.7,42.3,42.7,-0.1,-0.24
7517,497074.0,11941.0,41.55,12.04,42.0,41.5,41.7,-0.55,-1.31
7544,632763.0,15683.0,40.3,11.68,41.2,40.1,41.15,-0.75,-1.83
7627,277193.0,7755.0,35.8,9.84,35.95,35.5,35.6,0.35,0.99
7803,1107574.0,24566.0,45.2,10.8134,45.3,44.9,45.0,0.5,1.12
7791,642693.0,14956.0,43.15,10.323,43.15,42.85,43.0,0.15,0.35
7445,331089.0,7453.0,44.7,19.52,44.95,44.1,44.5,0.1,0.22
7837,808163.0,17982.0,44.9,10.7416,45.15,44.8,45.0,0.1,0.22
7701,320380.0,8457.0,38.0,10.4396,38.1,37.75,38.0,0.0,0.0
7124,173418.0,4955.0,35.1,18.57,35.1,34.8,34.8,0.1,0.29
8042,558140.0,13037.0,42.8,10.5419,,42.6,42.6,0.2,0.47
7838,582908.0,12970.0,45.05,10.7775,45.1,44.75,45.0,0.15,0.33
6908,115895.0,3297.0,35.25,20.61,35.3,35.0,35.2,0.1,0.28
7662,503258.0,13642.0,37.0,10.16,37.0,36.7,36.75,0.4,1.09
7771,550064.0,13022.0,42.25,10.1077,42.5,42.0,42.0,0.25,0.6
7334,117279.0,3208.0,36.5,19.95,36.75,36.45,36.55,0.2,0.55
7089,226133.0,6372.0,35.45,18.76,35.7,35.3,35.35,0.0,0.0
7027,120037.0,3413.0,35.2,20.47,35.3,35.0,35.1,0.0,0.0
6879,174260.0,4706.0,36.95,21.61,37.3,36.7,37.25,0.25,0.68
7141,154668.0,4441.0,34.85,18.06,34.95,34.55,34.65,0.15,0.43
7945,489919.0,12008.0,40.95,9.7038,40.95,40.6,40.8,0.15,
7867,426796.0,11225.0,37.95,8.9929,38.2,37.9,38.15,-0.2,-0.52
7063,115422.0,3366.0,34.35,18.17,34.5,34.1,34.35,0.0,0.0
7040,311723.0,8924.0,35.1,18.57,35.1,34.7,34.8,0.5,1.45
6881,348028.0,9247.0,38.0,22.22,38.0,37.05,37.1,0.95,2.56
6840,149152.0,3976.0,37.8,28.21,37.8,37.2,37.45,0.25,0.67
7543,600522.0,14536.0,41.05,11.9,41.9,40.9,41.5,-0.05,-0.12
7937,806625.0,19997.0,40.35,9.5616,40.65,40.2,40.65,-0.3,-0.74
7008,81582.0,2231.0,36.5,21.22,36.75,36.4,36.6,-0.25,-0.68
7736,836805.0,19875.0,42.0,10.5263,42.3,41.95,42.2,-0.05,-0.12
7286,487502.0,12717.0,38.5,21.04,38.5,37.9,38.0,0.4,1.05
7075,153411.0,4460.0,34.45,18.23,34.55,33.85,33.9,0.55,1.62
7697,504796.0,13222.0,38.2,10.4945,38.45,38.0,38.4,-0.2,-0.52
6894,148889.0,4139.0,35.9,20.99,36.4,35.85,36.4,-0.35,-0.97
7630,279552.0,7848.0,35.4,9.73,35.8,35.4,35.8,0.0,0.0
7974,258628.0,6197.0,41.75,10.2833,41.85,41.55,41.7,0.1,0.24
7064,120719.0,3501.0,34.6,18.31,34.6,34.3,34.35,0.25,0.73
7720,1051421.0,25863.0,40.55,10.1629,40.9,40.45,40.6,0.1,0.25
7158,150117.0,4425.0,33.95,17.59,34.0,33.85,34.0,-0.1,-0.29
7427,345598.0,7721.0,44.75,19.54,45.25,44.65,45.1,-0.05,-0.11
7166,462145.0,13633.0,33.95,17.59,34.15,33.8,,-0.35,-1.02
6850,234224.0,6361.0,37.1,27.69,37.1,36.05,36.05,1.05,2.91
7939,381146.0,9416.0,40.55,9.609,40.6,40.3,40.45,0.1,0.25
7091,74142.0,2087.0,35.45,18.76,35.65,35.3,35.6,-0.15,-0.42
7810,528696.0,11622.0,45.6,10.9091,45.6,45.3,45.6,0.0,0.0
7567,898213.0,26800.0,34.0,9.86,34.25,32.9,33.1,-0.15,-0.44
6949,356144.0,9428.0,37.8,22.11,38.2,37.35,37.35,-0.2,-0.53
8054,541934.0,12606.0,43.0,10.5911,43.2,42.8,43.0,-0.25,-0.58
7229,156750.0,4558.0,34.35,18.77,34.55,34.25,34.25,0.15,0.44
7593,558226.0,15214.0,36.65,10.07,37.0,36.25,36.5,0.15,0.41
6871,90356.0,2445.0,37.0,21.64,37.1,36.55,36.75,0.25,0.68
6825,322056.0,9133.0,35.0,26.12,36.05,35.0,36.05,-1.05,-2.91
7944,404017.0,9892.0,40.8,9.6682,40.95,40.75,40.9,-0.1,-0.24
7645,434595.0,11923.0,36.4,10.0,36.7,36.2,36.7,-0.15,-0.41
6846,160391.0,4460.0,35.9,26.79,36.15,35.85,35.9,-0.35,-0.97
6874,184874.0,4980.0,37.1,21.7,37.35,36.9,37.3,0.25,0.68
7042,58195.0,1680.0,34.75,18.39,34.8,34.35,34.55,-0.05,-0.14
7284,362675.0,9622.0,37.85,20.68,37.85,37.55,37.65,0.25,0.66
7602,727541.0,21274.0,34.05,9.35,34.6,33.95,34.45,0.0,0.0
7816,865316.0,18711.0,46.15,11.0407,46.5,45.8,46.05,0.1,0.22
7099,191438.0,5395.0,35.5,18.78,35.6,34.95,35.0,0.4,1.14
7588,277603.0,7681.0,36.15,9.93,36.45,36.0,36.4,-0.2,-0.55
6972,269436.0,7134.0,37.5,21.93,38.0,37.5,38.0,-0.65,-1.7
7001,139564.0,3787.0,37.15,21.6,37.25,36.5,36.95,-0.15,-0.4
6958,213628.0,5637.0,38.0,22.22,38.3,37.65,38.3,-0.2,-0.52
6882,241264.0,6368.0,37.95,22.19,38.0,37.55,38.0,-0.05,-0.13
7069,81160.0,2377.0,34.25,18.12,34.3,34.0,34.2,0.05,0.15
7932,863421.0,21161.0,40.85,9.6801,41.25,40.6,41.2,-0.15,-0.37
6868,76303.0,2083.0,36.75,21.49,36.75,36.5,36.5,0.0,0.0
7245,,4508.0,33.9,18.52,34.15,33.85,34.0,0.1,0.3
7854,1052638.0,23885.0,43.9,10.5024,44.2,43.8,44.2,0.55,1.27
7601,938472.0,27746.0,34.05,9.35,34.15,33.2,33.65,0.55,1.64
7714,800040.0,20678.0,38.85,10.6731,38.9,38.05,38.05,0.8,2.1
7350,207487.0,5532.0,37.55,20.52,37.65,37.3,37.35,0.2,0.54
7993,267893.0,6224.0,43.1,10.6158,43.25,42.9,43.0,-0.05,-0.12
7183,98897.0,2931.0,33.75,17.49,33.85,33.7,33.8,-0.05,-0.15
6836,159860.0,4324.0,37.0,27.61,37.15,36.75,36.75,0.3,0.82
7250,104897.0,3099.0,33.9,18.52,34.1,33.7,34.1,-0.2,-0.59
7138,155544.0,4545.0,34.25,17.75,34.3,34.1,34.25,0.15,0.44
7830,1309544.0,29744.0,44.05,10.5383,44.35,43.85,44.35,-0.3,-0.68
6860,336770.0,9308.0,,21.17,36.55,35.95,36.55,-0.35,-0.96
6903,213121.0,6121.0,35.15,20.56,35.15,34.3,34.5,0.95,2.78
7071,292770.0,8694.0,33.85,17.91,33.9,33.5,33.9,-0.15,-0.44
6956,350105.0,9412.0,37.05,21.67,37.4,36.7,36.7,0.45,1.23
7190,133407.0,3945.0,33.75,17.49,33.95,33.7,33.85,-0.15,-0.44
6922,152669.0,4308.0,35.45,20.73,35.55,35.3,35.45,-0.1,-0.28
7487,1010828.0,24973.0,40.35,17.62,40.75,40.2,40.45,-0.1,-0.25
7998,909496.0,20829.0,43.65,10.7512,43.9,43.3,43.35,0.4,0.92
7264,683520.0,18802.0,36.4,19.89,36.5,35.95,36.1,0.25,0.69
6950,336023.0,8834.0,38.05,22.25,38.25,37.7,37.8,0.25,0.66
7788,792243.0,18375.0,43.4,10.3828,43.4,42.6,42.65,0.5,1.17
7204,110790.0,3309.0,33.45,17.33,33.65,33.4,33.5,0.0,0.0
7393,312494.0,7868.0,39.55,22.09,40.1,39.5,39.6,0.15,0.38
7547,501900.0,12626.0,39.7,11.51,40.1,39.15,40.1,-0.1,-0.25
7698,329401.0,8654.0,38.0,10.4396,38.3,37.95,38.1,-0.2,-0.52
7222,63528.0,1888.0,33.65,18.39,33.75,33.55,33.65,0.0,0.0
7489,1338145.0,32937.0,40.6,17.73,41.05,40.35,40.4,0.45,1.12
6924,82363.0,2355.0,34.95,20.44,35.1,34.75,34.8,0.3,0.87
7155,141576.0,4166.0,34.05,17.64,34.1,33.8,33.85,0.25,0.74
7798,546867.0,12499.0,43.85,10.4904,43.95,43.6,43.95,0.1,0.23
7901,736910.0,18542.0,39.8,9.4313,39.95,39.6,39.9,0.05,0.13
7603,668309.0,19377.0,34.5,9.48,34.75,34.2,34.3,0.45,1.32
7797,725424.0,16608.0,43.75,10.4665,44.0,43.45,43.95,-0.25,-0.57
7558,490765.0,12894.0,38.2,11.07,38.4,37.8,38.4,-0.3,-0.78
7007,,2235.0,36.75,21.37,,36.75,36.9,-0.1,-0.27
8019,398481.0,8870.0,44.95,11.0714,45.0,44.85,44.95,0.05,0.11
7747,950545.0,23165.0,41.6,10.4261,41.65,40.55,40.85,0.6,1.46
7818,677253.0,14632.0,46.25,11.0646,46.45,46.05,46.2,-0.1,-0.22
7551,560752.0,13987.0,40.05,11.61,40.3,39.6,40.0,0.3,0.75
7778,462183.0,10885.0,42.35,10.1316,42.65,42.25,42.35,0.0,0.0
7180,81214.0,2412.0,33.7,17.46,33.75,33.65,33.7,0.05,0.15
7343,186768.0,4968.0,37.6,20.55,37.7,37.35,37.35,0.1,0.27
7468,572655.0,13505.0,42.25,18.45,42.75,42.15,42.6,0.1,0.24
7929,731970.0,17732.0,41.4,9.8104,41.7,41.1,41.7,-0.1,-0.24
7596,309110.0,8918.0,34.7,9.53,35.0,34.5,35.0,-0.15,-0.43
7196,174680.0,5175.0,33.75,17.49,33.85,33.7,33.75,-0.05,-0.15
7628,303544.0,8531.0,35.85,9.85,35.85,34.95,35.05,0.05,0.14
7995,418614.0,9708.0,43.25,10.6527,43.25,43.0,43.1,0.2,0.46
7061,159917.0,4640.0,34.4,18.2,34.55,34.4,34.4,-0.15,-0.43
7872,644034.0,17162.0,37.7,8.9336,37.85,37.15,37.85,-0.5,-1.31
7446,537896.0,12243.0,43.7,19.08,44.7,43.7,44.7,-1.0,-2.24
6913,154425.0,4405.0,34.9,20.41,35.35,34.9,35.25,-0.35,-0.99
8013,904504.0,20358.0,44.55,10.9729,44.55,44.25,44.25,0.3,0.68
6966,280558.0,7362.0,38.0,22.22,38.55,38.0,38.15,-0.15,-0.39
7179,128253.0,3803.0,33.65,17.44,33.85,33.65,33.8,-0.15,-0.44
7336,130382.0,3576.0,36.4,19.89,36.65,36.4,36.4,0.0,0.0
7235,193106.0,5611.0,34.4,18.8,34.6,34.25,34.6,-0.15,-0.43
7575,542926.0,14968.0,36.45,10.57,36.45,36.0,36.25,0.8,2.24
7301,115669.0,3057.0,37.9,20.71,37.95,37.65,37.65,0.25,0.66
7943,674384.0,16540.0,40.9,9.6919,41.05,40.55,41.0,-0.05,-0.12
7243,253549.0,7503.0,33.95,18.55,33.95,33.6,33.9,0.0,0.0
7566,1640798.0,48066.0,34.15,9.9,35.95,33.55,35.95,-1.85,-5.14
