date,3532_Turnover,3532_Volume,3532_close,3532_eps,3532_high,3532_low,3532_open,3532_ups_and_downs,3532_ups_percent
7106,95299.0,1062.0,89.1,77.48,90.5,89.1,89.2,0.1,0.11
6992,465145.0,3938.0,118.0,125.53,120.5,115.5,118.5,2.5,2.16
7942,80998.0,692.0,116.0,9.923,118.5,115.0,118.0,-2.0,-1.69
6945,477768.0,6053.0,,91.67,82.0,76.5,78.0,1.7,2.26
6868,226039.0,4485.0,50.7,60.36,51.4,49.3,49.9,2.4,4.97
7169,1457925.0,12834.0,115.5,75.49,115.5,111.0,112.5,6.5,5.96
7158,1162608.0,12025.0,99.1,64.77,99.1,91.6,91.6,9.0,9.99
7137,131602.0,1474.0,88.5,57.84,91.2,88.3,90.3,-1.1,-1.23
6894,163494.0,2428.0,66.0,78.57,68.6,66.0,68.0,-2.0,-2.94
7769,81360.0,759.0,107.0,7.5512,108.5,106.0,106.5,1.0,0.94
6978,330898.0,3280.0,100.0,119.05,103.0,99.2,101.5,1.5,1.52
7067,189739.0,2316.0,81.1,70.52,84.0,81.0,84.0,-4.3,-5.04
7625,79257.0,643.0,124.0,9.74,124.0,122.0,123.5,-2.0,-1.59
7547,489163.0,3666.0,130.0,24.53,140.0,129.5,140.0,-13.5,-9.41
7599,193530.0,1582.0,123.0,9.66,124.0,120.0,123.0,2.5,2.07
7349,732717.0,5378.0,134.5,59.51,140.5,134.0,139.5,-4.0,-2.89
7134,208084.0,2332.0,89.6,58.56,90.7,86.3,86.3,2.5,2.87
7439,716128.0,4944.0,141.0,35.52,149.5,141.0,149.5,-8.5,-5.69
7116,76290.0,852.0,89.2,77.57,90.3,89.1,90.2,-0.6,-0.67
7602,1010144.0,7199.0,140.0,11.0,145.0,134.0,135.0,8.0,6.06
8051,423591.0,2890.0,147.0,17.2738,148.0,145.0,147.5,-1.0,-0.68
7678,635713.0,4909.0,132.0,10.37,132.0,126.0,126.0,7.0,5.6
6860,43610.0,,40.5,48.21,41.1,39.2,40.0,0.3,0.75
7839,294440.0,2609.0,113.5,8.0099,114.5,109.0,109.0,4.5,4.13
6893,214700.0,3274.0,68.0,80.95,68.0,62.5,63.9,5.5,8.8
7690,519593.0,4251.0,122.0,9.5837,124.5,120.5,124.5,-5.0,-3.94
7204,346403.0,3154.0,106.0,69.28,113.5,106.0,112.0,-5.5,-4.93
6972,356131.0,3399.0,103.5,123.21,106.5,102.0,104.5,0.0,0.0
7937,81554.0,677.0,120.0,10.2652,122.5,119.5,122.0,-1.5,-1.23
7929,205482.0,1714.0,118.0,10.0941,,118.0,,-3.0,-2.48
7348,351680.0,2556.0,138.5,61.28,138.5,136.0,138.0,0.5,0.36
7466,1577316.0,10428.0,154.5,38.92,156.0,145.0,146.5,10.0,6.92
7209,244486.0,2331.0,104.0,67.97,108.0,103.5,108.0,-4.0,-3.7
7307,618902.0,4957.0,127.0,56.19,127.0,120.5,121.0,11.5,9.96
7351,482836.0,3885.0,124.5,43.08,127.0,121.5,122.0,-4.5,-3.49
7761,157217.0,1380.0,113.5,7.8874,116.0,113.0,114.0,-2.0,-1.73
7923,172234.0,1516.0,114.0,9.7519,115.5,112.5,114.5,1.0,0.88
7586,315030.0,2765.0,117.0,22.08,117.0,110.0,111.0,0.5,0.43
7508,822351.0,7372.0,113.0,21.32,113.5,109.0,110.0,5.5,5.12
7405,4103159.0,24760.0,164.0,41.31,170.5,158.5,159.0,9.0,5.81
7526,,,,,,,,,
7165,752762.0,7446.0,99.7,65.16,104.0,99.1,100.0,1.7,1.73
7284,955531.0,8148.0,115.5,51.11,120.5,112.5,115.5,0.0,0.0
7993,229062.0,1915.0,119.0,13.9835,121.0,117.0,117.0,2.5,2.15
7841,72589.0,631.0,115.0,8.1157,115.5,114.5,115.5,-1.0,-0.86
7771,75452.0,727.0,103.0,7.2689,106.0,102.0,104.5,-0.5,-0.48
7776,53922.0,515.0,104.0,7.3394,105.5,104.0,105.5,-0.5,-0.48
7554,378131.0,3264.0,117.0,22.08,117.5,113.5,114.0,4.5,4.0
7861,58755.0,567.0,103.0,8.8109,105.0,102.5,103.5,-3.0,-2.83
7867,29202.0,278.0,105.0,8.982000000000003,106.0,104.5,106.0,-0.5,-0.47
8007,45206.0,402.0,111.5,13.1022,,111.5,,-1.5,-1.33
7533,,,,,,,,,
7854,106379.0,1053.0,101.5,7.1629999999999985,103.0,99.5,100.5,-0.5,-0.49
7131,105062.0,1223.0,85.3,55.75,87.2,84.8,85.9,1.3,1.55
7272,863999.0,8720.0,101.5,44.91,101.5,93.1,93.5,8.8,9.49
7544,180864.0,1207.0,148.5,28.02,151.5,148.5,151.5,-2.5,-1.66
7572,278526.0,2887.0,96.2,18.15,98.5,94.5,98.1,-1.0,-1.03
7077,93749.0,1159.0,80.6,70.09,82.1,80.3,81.4,0.3,0.37
7302,711865.0,5373.0,132.0,58.41,134.5,130.5,130.5,1.0,0.76
7638,177971.0,1616.0,113.0,8.88,113.5,107.0,110.0,0.0,0.0
7984,56113.0,494.0,113.0,13.2785,114.5,112.0,112.5,1.0,0.89
7608,406081.0,2872.0,139.5,10.96,144.5,139.0,140.5,-7.0,-4.78
7236,375560.0,3482.0,106.5,47.12,110.0,106.5,106.5,0.5,0.47
7685,243367.0,1917.0,125.0,9.8193,129.0,125.0,128.5,-1.0,-0.79
7701,210748.0,1913.0,110.5,8.6803,112.0,108.0,110.0,0.5,0.45
7160,376762.0,3852.0,96.6,63.14,99.8,95.6,97.8,-0.3,-0.31
7567,369664.0,3819.0,95.0,17.92,99.8,95.0,96.8,-10.5,-9.95
6843,51810.0,1507.0,35.25,29.38,35.25,32.9,33.05,3.2,9.98
7172,1137050.0,9665.0,116.0,75.82,120.0,115.5,118.5,0.5,0.43
6999,259021.0,2198.0,117.0,124.47,120.0,116.0,120.0,-1.0,-0.85
7964,48939.0,450.0,109.0,12.8085,109.5,108.0,109.5,0.0,0.0
7875,23349.0,229.0,101.5,8.6826,102.5,101.0,102.5,-0.5,-0.49
7034,217897.0,2349.0,94.6,100.64,94.6,90.2,92.7,3.4,3.73
7104,271039.0,3000.0,89.0,77.39,92.1,89.0,91.4,-2.6,-2.84
7126,293929.0,3239.0,88.5,76.96,94.4,87.7,93.7,-3.5,-3.8
7606,897697.0,5979.0,150.0,11.78,154.0,146.0,146.5,7.5,5.26
7362,452065.0,3744.0,119.5,41.35,122.5,119.0,121.0,0.0,0.0
7652,,2732.0,114.5,8.99,114.5,109.5,113.0,1.5,1.33
7859,54473.0,542.0,101.5,8.6826,101.5,99.7,101.0,0.5,0.5
7722,101026.0,872.0,117.0,8.1306,117.0,115.0,116.0,1.5,1.3
7641,142958.0,1234.0,115.0,9.03,117.0,114.5,117.0,2.0,1.77
7944,170658.0,1417.0,120.5,10.308,122.0,119.0,120.5,-1.5,-1.23
7911,42666.0,409.0,104.0,8.8965,105.5,103.5,105.5,-0.5,-0.48
7004,402034.0,3373.0,120.5,128.19,122.5,117.0,118.5,2.0,1.69
6864,58279.0,1407.0,41.0,48.81,42.7,40.55,41.0,0.9,2.24
6980,924817.0,8301.0,114.5,136.31,114.5,103.5,104.5,10.0,9.57
7239,358921.0,3570.0,101.0,44.69,104.0,98.6,103.5,-1.5,-1.46
7865,86173.0,811.0,105.0,8.982000000000003,108.0,105.0,105.5,0.0,0.0
6903,96734.0,1476.0,65.0,77.38,66.8,64.0,64.0,1.3,2.04
7453,630768.0,4721.0,131.0,33.0,138.0,130.0,137.0,-4.5,-3.32
6865,79104.0,1878.0,42.45,50.54,42.8,,42.0,1.45,3.54
7550,651584.0,5352.0,118.0,22.26,129.0,117.0,124.5,-12.0,-9.23
7809,470983.0,3781.0,126.0,8.892000000000003,126.0,121.0,122.5,1.0,0.8
7125,296457.0,3169.0,92.0,80.0,96.0,91.6,92.1,-3.0,-3.16
7110,157085.0,1755.0,89.7,78.0,90.7,87.7,88.1,1.6,1.82
7168,781952.0,7191.0,109.0,71.24,111.0,106.0,110.0,3.5,3.32
7330,224461.0,1741.0,130.0,57.52,131.0,127.0,128.5,0.0,0.0
6949,714267.0,8016.0,88.7,105.6,92.9,84.5,87.0,4.0,4.72
7721,60158.0,519.0,115.5,8.0264,117.0,114.5,115.0,0.0,0.0
7588,222225.0,1927.0,116.5,9.15,116.5,113.0,115.5,2.0,1.75
7847,36488.0,329.0,111.0,7.8335,112.0,109.5,110.5,-1.0,-0.89
7967,47023.0,434.0,108.0,12.691,109.0,,108.5,-0.5,-0.46
7091,310513.0,3652.0,85.1,74.0,86.7,82.8,83.4,2.5,3.03
7428,701804.0,4611.0,152.0,38.29,155.0,151.0,154.0,-3.0,-1.94
6879,55149.0,1036.0,53.3,63.45,53.8,52.9,53.7,1.1,2.11
7958,39662.0,360.0,110.0,12.925999999999998,112.5,109.5,112.0,-1.5,-1.35
7022,221522.0,2427.0,90.6,96.38,94.0,88.6,93.1,-2.5,-2.69
8029,173390.0,1608.0,108.0,12.691,109.5,105.0,105.5,-4.5,-4.0
7869,48464.0,464.0,105.0,8.982000000000003,105.0,103.5,104.5,0.5,0.48
7587,378720.0,3270.0,114.5,8.99,118.0,114.5,118.0,-2.5,-2.14
7419,3107924.0,18519.0,166.0,41.81,171.0,164.0,170.5,-4.5,-2.64
7998,50837.0,430.0,118.0,13.866,119.5,117.0,118.5,-0.5,-0.42
7000,457671.0,3744.0,122.5,130.32,125.0,117.5,117.5,5.5,4.7
7642,76744.0,665.0,115.0,9.03,116.5,114.5,115.5,0.0,0.0
7062,74263.0,,88.2,76.7,89.6,88.2,89.2,-0.5,-0.56
7589,450123.0,3842.0,116.0,9.11,119.0,115.0,117.0,-0.5,-0.43
7609,579078.0,4323.0,130.5,10.25,142.0,129.0,140.5,-9.0,-6.45
7844,64425.0,565.0,113.5,8.0099,116.0,113.0,116.0,-1.5,-1.3
8047,983207.0,7656.0,130.5,15.3349,130.5,117.5,118.0,11.5,9.66
7109,46112.0,521.0,88.1,76.61,89.3,88.0,89.3,-1.0,-1.12
7868,28133.0,268.0,104.5,8.9393,106.0,104.0,106.0,-0.5,-0.48
7259,345863.0,3518.0,95.7,42.35,100.5,95.7,98.5,-1.1,-1.14
7770,86540.0,823.0,103.5,7.3042,107.5,103.0,107.5,-3.5,-3.27
7922,193378.0,1718.0,113.0,9.6664,113.5,111.0,112.0,2.0,1.8
7021,289500.0,3034.0,93.1,99.04,97.9,93.1,95.5,-1.5,-1.59
7063,98046.0,1108.0,88.0,76.52,89.8,88.0,89.1,-0.2,-0.23
7515,926424.0,8740.0,104.5,19.72,110.5,103.5,110.0,-5.5,-5.0
7326,854201.0,6264.0,133.0,58.85,140.0,133.0,136.5,0.5,0.38
7291,1443986.0,10421.0,143.0,63.27,143.0,132.5,136.0,13.0,10.0
7029,263873.0,2785.0,93.0,98.94,96.7,92.4,95.2,-1.0,-1.06
7397,769182.0,6181.0,124.5,43.08,126.5,120.5,120.5,5.5,4.62
7714,257294.0,2196.0,116.5,8.0959,119.0,116.0,119.0,-1.5,-1.27
7924,93026.0,816.0,,9.7947,114.5,113.0,114.5,0.5,0.44
7886,27902.0,270.0,102.5,8.7682,104.5,102.5,104.5,-1.5,-1.44
7915,52775.0,501.0,105.0,8.982000000000003,106.5,104.5,106.0,-1.0,-0.94
7963,22373.0,206.0,109.0,12.8085,109.0,107.5,108.5,0.5,0.46
7007,510315.0,4606.0,106.5,113.3,117.0,106.5,,-8.0,-6.99
7595,389355.0,3145.0,121.5,9.54,126.5,120.5,125.0,-4.0,-3.19
6908,199506.0,2977.0,65.4,77.86,69.0,65.4,65.6,0.1,0.15
6917,51516.0,807.0,63.9,76.07,64.8,62.3,63.9,0.6,0.95
6971,,6160.0,103.5,123.21,107.5,99.5,103.0,,
6829,1833.0,58.0,31.7,26.42,32.0,31.15,31.15,0.0,0.0
7188,332451.0,3075.0,105.5,68.95,111.0,105.5,109.5,-3.0,-2.76
7298,667867.0,5086.0,130.0,57.52,133.5,129.5,130.5,3.0,2.36
7880,71991.0,688.0,105.5,9.0248,105.5,103.5,104.0,2.5,2.43
7084,72734.0,948.0,75.4,65.57,78.5,75.1,78.5,-1.3,-1.69
7578,459627.0,4036.0,117.0,22.08,117.5,108.5,110.0,5.0,4.46
7333,378109.0,2891.0,130.0,57.52,133.0,129.0,132.0,0.0,0.0
7027,325553.0,3538.0,91.0,96.81,94.3,89.6,90.7,0.7,0.78
8056,721993.0,5059.0,139.5,16.3925,146.5,,140.5,-1.0,-0.71
7512,497931.0,4575.0,110.0,20.75,110.5,107.5,110.0,-1.0,-0.9
6969,293792.0,2987.0,98.6,117.38,101.0,96.0,96.0,4.0,4.23
7020,284980.0,3047.0,94.6,100.64,94.6,91.7,92.5,3.4,3.73
7518,649947.0,5990.0,108.5,20.47,110.5,105.5,107.0,3.0,2.84
7361,361992.0,3055.0,119.5,41.35,119.5,117.0,118.5,2.0,1.7
7167,712541.0,6767.0,105.5,68.95,107.5,103.0,105.0,1.5,1.44
7175,530929.0,4917.0,105.5,68.95,112.0,105.0,109.5,-4.0,-3.65
7952,23639.0,211.0,111.5,,113.0,111.5,113.0,-1.5,-1.33
7201,169401.0,1542.0,109.5,71.57,112.0,109.0,111.0,-1.0,-0.9
7470,778908.0,5186.0,147.5,37.15,154.5,145.5,151.0,-1.5,-1.01
7992,,931.0,116.5,13.6898,118.0,116.5,118.0,-1.0,-0.85
7123,685721.0,7167.0,99.0,86.09,99.5,91.1,91.5,8.1,8.91
7629,150861.0,1309.0,112.0,8.8,118.0,111.5,116.5,-3.0,-2.61
7138,131579.0,1464.0,89.1,58.24,91.0,88.5,88.8,0.6,0.68
7144,286100.0,3118.0,90.9,59.41,93.2,89.7,90.0,1.9,2.13
7893,23196.0,227.0,102.0,8.7254,102.5,101.5,102.0,0.0,0.0
7531,,,,,,,,,
6951,658333.0,6828.0,98.6,117.38,98.6,91.0,91.0,8.9,9.92
7679,383260.0,2978.0,128.0,10.05,130.5,126.5,130.5,-4.0,-3.03
7683,141181.0,1111.0,125.5,9.8586,128.5,125.5,127.0,0.5,0.4
8086,312046.0,2385.0,127.0,23.1752,134.5,127.0,133.0,-4.5,-3.42
7089,584809.0,7054.0,84.5,73.48,85.3,77.7,78.1,6.9,8.89
7664,147671.0,1207.0,122.0,9.58,124.0,121.5,122.0,1.5,1.24
7753,218782.0,1829.0,118.5,8.2349,123.0,118.0,123.0,-4.5,-3.66
7412,2226754.0,14494.0,155.5,39.17,157.5,149.5,150.0,8.5,5.78
7231,292528.0,2548.0,114.5,50.66,116.5,113.5,115.0,0.5,0.44
7832,64259.0,583.0,109.5,7.7276,112.0,109.0,112.0,-2.5,-2.23
7768,106910.0,1030.0,106.0,7.4806,106.5,99.0,103.0,0.5,0.47
7895,35599.0,347.0,103.0,8.8109,103.5,102.0,103.5,0.0,0.0
7274,1479728.0,13684.0,110.0,48.67,110.0,103.0,105.5,10.0,10.0
7487,750135.0,5617.0,133.0,33.5,137.0,131.5,135.0,-5.5,-3.97
7398,541241.0,4283.0,126.0,43.6,128.5,124.5,126.5,1.5,1.2
7889,38802.0,380.0,102.0,8.7254,103.0,101.5,102.5,0.0,0.0
6895,84172.0,1271.0,66.8,79.52,67.0,65.2,66.0,0.8,1.21
7243,465647.0,4446.0,103.0,45.58,108.0,102.0,107.5,-7.0,-6.36
7211,330529.0,3324.0,98.0,64.05,103.0,97.8,102.5,-3.0,-2.97
8034,44167.0,396.0,111.5,13.1022,112.5,110.5,111.0,1.0,0.9
7018,747241.0,8358.0,87.3,92.87,95.9,87.3,95.9,-9.7,-10.0
7494,804129.0,6593.0,121.0,22.83,128.0,117.0,128.0,-9.0,-6.92
7140,114866.0,1273.0,89.9,58.76,91.0,89.4,90.1,0.8,0.9
6871,124136.0,2472.0,49.1,58.45,51.7,48.45,50.2,-1.6,-3.16
7064,274912.0,3198.0,85.4,74.26,88.9,84.3,88.9,-2.6,-2.95
7265,299171.0,3448.0,86.5,38.27,88.5,85.1,88.1,-1.6,-1.82
7574,835525.0,7422.0,113.5,21.42,115.0,107.5,108.0,8.0,7.58
7245,247059.0,2443.0,,44.2,103.5,99.3,101.5,0.2,0.2
7558,537284.0,4385.0,121.0,22.83,125.5,118.5,119.0,3.0,2.54
7928,293344.0,2430.0,121.0,10.3507,122.5,118.5,119.5,2.0,1.68
8019,48593.0,430.0,112.5,13.2197,114.0,112.5,114.0,-1.0,-0.88
7146,110975.0,1242.0,88.7,57.97,91.0,88.2,89.2,-0.5,-0.56
6901,211049.0,3330.0,63.4,75.48,65.1,60.6,60.6,3.8,6.38
7385,381734.0,3318.0,111.5,38.58,118.5,110.0,116.5,-4.0,-3.46
7490,519789.0,3944.0,132.0,24.91,135.0,130.0,134.0,-2.0,-1.49
7979,28771.0,259.0,110.5,12.9847,112.0,110.5,111.5,-1.0,-0.9
7197,466919.0,4157.0,112.0,73.2,114.5,108.0,111.5,0.5,0.45
7966,22294.0,205.0,108.5,12.7497,109.5,108.5,109.0,-0.5,-0.46
7013,254645.0,2365.0,106.5,113.3,110.5,105.5,110.0,-5.0,-4.48
7735,199615.0,1654.0,119.0,8.2696,122.5,118.0,122.5,-4.5,-3.64
6944,191223.0,2602.0,75.3,89.64,75.3,68.8,69.2,6.8,9.93
7505,977483.0,9138.0,107.5,20.28,110.0,105.0,110.0,-3.0,-2.71
6983,1296686.0,10728.0,119.0,141.67,125.0,118.0,119.0,4.5,3.93
7851,53373.0,492.0,108.0,7.6217,109.5,108.0,108.5,-0.5,-0.46
7901,56958.0,545.0,104.5,8.9393,105.0,103.5,104.0,1.5,1.46
7257,138630.0,1452.0,95.8,42.39,96.5,94.6,95.4,0.8,0.84
7383,1000909.0,8546.0,114.0,39.45,126.5,114.0,124.0,-12.0,-9.52
7879,33920.0,330.0,103.0,8.8109,103.5,101.5,103.0,0.5,0.49
7039,441353.0,4668.0,92.0,80.0,96.7,91.6,95.0,-2.0,-2.13
7802,153771.0,1417.0,108.5,7.657,109.0,105.5,105.5,3.0,2.84
7627,426419.0,3600.0,118.0,9.27,123.0,117.0,122.5,-6.0,-4.84
7936,118810.0,972.0,121.5,10.3935,123.5,121.0,123.0,-0.5,-0.41
7789,90440.0,884.0,103.0,7.2689,103.0,101.0,101.5,1.5,1.48
8015,74197.0,657.0,113.5,13.3373,113.5,112.0,112.0,1.5,1.34
7824,,1654.0,120.5,8.5039,122.0,119.5,122.0,,-1.23
7355,452253.0,3473.0,128.0,44.29,133.0,128.0,131.0,-2.5,-1.92
7740,119445.0,984.0,122.5,8.5129,123.0,120.0,121.0,2.0,1.66
7340,1493341.0,10473.0,141.0,62.39,146.0,139.5,141.0,3.0,2.17
