date,2915_Turnover,2915_Volume,2915_close,2915_eps,2915_high,2915_low,2915_open,2915_ups_and_downs,2915_ups_percent
7177,21651.0,,45.3,6.46,45.3,45.0,45.3,0.4,0.89
6976,136481.0,2382.0,57.2,7.63,57.9,56.8,57.0,0.1,0.18
7075,201274.0,4497.0,44.4,6.99,45.3,44.3,45.3,-0.4,-0.89
8070,121072.0,,68.3,3.5481,69.4,68.1,68.9,,-0.87
8048,73104.0,1075.0,68.2,3.5429,68.2,67.8,67.9,0.3,0.44
7530,122596.0,2114.0,57.7,2.69,58.6,57.6,58.0,-0.5,-0.86
7015,112333.0,2431.0,46.2,5.55,46.65,45.95,46.15,0.3,0.65
7452,149732.0,2423.0,61.8,3.44,62.4,61.5,62.4,-0.4,-0.64
7410,571401.0,9356.0,,3.45,62.2,59.9,,2.4,4.03
7480,430495.0,7409.0,58.0,3.23,58.4,57.7,58.2,-4.0,-6.45
6902,86295.0,1619.0,53.2,7.09,53.7,53.0,53.2,-0.3,-0.56
7882,76798.0,1083.0,70.6,4.1874,71.3,70.6,71.2,-0.3,-0.42
7258,62072.0,1290.0,48.15,6.29,48.4,47.95,48.1,0.0,0.0
7431,188996.0,2922.0,64.5,3.59,65.3,64.2,65.2,-0.5,-0.77
8079,177644.0,2771.0,64.9,3.3714,65.0,62.6,62.6,3.7,6.05
7057,161168.0,3626.0,44.55,7.02,44.6,44.2,44.45,0.45,
7932,136814.0,1853.0,73.4,4.3535,74.4,73.4,74.2,-0.6,-0.81
7942,72882.0,990.0,73.9,4.3832,73.9,73.1,73.1,0.8,1.09
7993,77629.0,1058.0,73.7,3.8286,73.7,72.9,72.9,1.0,1.38
7761,73871.0,1013.0,72.8,3.7506,73.2,72.7,73.0,0.0,0.0
7585,80841.0,1034.0,78.0,3.64,79.1,77.6,79.1,-0.2,-0.26
7341,268386.0,4855.0,55.5,7.25,55.7,54.9,55.5,0.1,0.18
7501,134519.0,2151.0,62.2,2.9,63.4,62.2,63.4,-0.8,-1.27
7938,108328.0,1474.0,73.2,4.3416,73.9,73.2,73.2,0.0,0.0
7455,138846.0,2313.0,59.6,3.32,60.7,59.3,60.7,-1.1,-1.81
8014,64914.0,903.0,71.7,3.7247,72.5,71.7,72.2,-0.5,-0.69
7372,303367.0,5166.0,58.6,3.9,59.1,58.3,58.6,0.0,0.0
7263,243377.0,4855.0,50.0,6.54,50.9,49.5,,0.7,1.42
7777,65707.0,955.0,68.7,3.9123,69.5,68.5,69.3,-0.7,-1.01
7946,135642.0,1800.0,75.1,4.4543,76.0,74.9,75.9,-0.1,-0.13
7963,118164.0,1563.0,76.0,3.9481,76.0,75.2,75.8,0.0,0.0
7831,168029.0,2473.0,67.6,3.8497,68.9,67.6,68.5,-0.8,-1.17
7746,23408.0,306.0,76.2,3.9258,76.8,76.2,76.4,-0.4,-0.52
7413,119391.0,1946.0,61.4,3.42,61.6,61.0,61.5,0.2,0.33
7378,203390.0,3475.0,58.5,3.89,59.2,57.6,58.2,0.4,0.69
7571,252924.0,3304.0,76.1,3.55,77.8,76.1,77.5,21.4,39.12
7225,264642.0,5008.0,52.8,6.9,53.4,52.6,52.7,0.5,0.96
6857,443734.0,8577.0,51.8,6.44,52.5,51.0,51.5,-0.7,-1.33
7126,158683.0,3487.0,45.25,7.13,46.3,45.1,46.2,-0.85,-1.84
7474,170807.0,2759.0,62.0,3.45,62.3,61.0,61.0,1.1,1.81
7298,78911.0,1505.0,52.5,6.86,52.9,52.3,52.6,-0.1,-0.19
7876,214892.0,3059.0,69.7,4.134,70.9,69.7,70.2,0.1,0.14
7279,125290.0,2426.0,51.5,6.73,52.0,51.4,51.6,0.0,0.0
7600,52391.0,,82.6,2.29,82.6,81.6,81.9,0.3,0.36
7550,154081.0,2604.0,59.0,2.75,60.0,58.7,59.5,-0.7,-1.17
7677,54005.0,660.0,81.6,2.26,82.3,81.6,81.9,-0.2,-0.24
7799,90642.0,1274.0,71.1,4.049,71.5,70.9,70.9,0.5,0.71
7058,60267.0,1353.0,44.7,7.04,44.75,44.35,44.6,0.15,0.34
7370,279119.0,4791.0,58.1,3.87,58.6,58.0,58.2,-0.4,-0.68
7624,152738.0,1910.0,80.2,2.22,81.3,78.6,81.3,-0.6,-0.74
7427,192315.0,2976.0,64.6,3.59,65.4,64.2,65.2,-0.4,-0.62
7630,55321.0,703.0,78.5,2.18,79.2,78.2,78.6,0.7,0.9
7707,67638.0,835.0,81.0,2.2456,81.3,80.6,81.0,-0.1,-0.12
7246,141765.0,3021.0,47.05,6.15,47.7,46.55,47.5,-0.35,-0.74
7048,111637.0,2463.0,45.2,7.12,45.7,45.15,45.7,-0.1,-0.22
7692,137138.0,1676.0,81.4,2.2567,83.0,81.4,83.0,-1.3,
7228,1939914.0,34898.0,53.8,7.03,57.9,53.4,57.9,1.0,1.89
8009,63352.0,880.0,72.1,3.7455,72.1,71.8,71.9,0.4,0.56
7210,60939.0,1275.0,47.75,6.81,48.15,47.65,47.75,0.1,0.21
7652,60268.0,737.0,81.3,2.25,82.3,81.1,82.2,-0.7,
7119,96895.0,2117.0,45.7,7.2,46.0,45.6,46.0,-0.4,-0.87
7516,82742.0,1348.0,61.5,2.87,61.9,61.1,61.9,-0.1,-0.16
7102,80191.0,1793.0,44.9,7.07,44.95,44.35,44.45,0.55,1.24
8007,102414.0,1431.0,71.3,3.7039,72.0,71.3,72.0,-0.9,-1.25
7859,85707.0,1347.0,,3.6219,64.2,63.3,63.9,-0.5,-0.78
7768,133541.0,1889.0,70.7,3.6425,71.4,69.7,69.9,1.2,1.73
7774,73031.0,1052.0,69.5,3.9579,69.8,68.8,68.8,0.8,1.16
8047,,963.0,,3.5273,,67.4,67.8,0.0,0.0
7097,120187.0,2744.0,43.9,6.91,44.05,43.6,44.05,-0.15,-0.34
7281,155723.0,2984.0,52.1,6.81,52.5,52.0,52.2,0.1,0.19
7211,56330.0,1175.0,48.1,6.86,48.2,47.75,48.0,0.35,0.73
7699,53200.0,651.0,81.9,2.2706,82.0,81.0,81.1,0.8,0.99
7981,130117.0,1770.0,73.4,3.813,74.0,73.1,74.0,-0.6,-0.81
7593,84576.0,1008.0,83.5,2.31,84.8,83.2,84.1,-0.7,-0.83
7309,178515.0,3791.0,47.65,6.23,47.85,46.4,47.0,-0.75,-1.55
7629,40823.0,521.0,77.8,2.16,79.0,77.8,78.2,-0.4,-0.51
6952,1632469.0,25683.0,62.6,8.35,64.7,62.5,63.0,1.3,2.12
7610,166388.0,1933.0,85.3,2.36,87.5,85.1,87.5,-1.3,-1.5
7259,42130.0,876.0,48.0,6.27,48.2,48.0,48.0,-0.15,-0.31
7183,31187.0,681.0,45.75,6.53,46.0,45.7,45.95,0.05,0.11
7089,108456.0,2413.0,44.75,7.05,45.3,44.65,45.0,-0.35,-0.78
7804,292179.0,3937.0,74.9,4.2654,74.9,72.9,73.0,2.4,3.31
6917,221029.0,3938.0,55.9,7.45,56.9,55.6,56.5,-0.5,-0.89
7383,230833.0,3998.0,58.2,3.87,58.5,56.8,58.4,0.1,0.17
7127,93064.0,2069.0,44.85,7.06,45.25,44.85,45.05,-0.4,-0.88
7217,394204.0,7794.0,50.0,7.13,51.6,49.8,51.0,-0.7,-1.38
7512,150105.0,2396.0,63.0,2.94,63.0,62.2,62.6,0.2,0.32
8078,365273.0,5843.0,61.2,3.1792,64.8,59.0,63.0,-3.2,-4.97
7984,150691.0,2022.0,74.4,3.8649,75.3,73.5,73.6,1.0,1.36
7117,179370.0,3928.0,45.85,7.22,46.15,44.7,44.7,1.05,2.34
7796,175592.0,2469.0,71.5,4.0718,71.8,69.7,69.7,2.1,3.03
6866,358143.0,6614.0,54.5,7.27,54.6,53.6,54.4,0.5,0.93
7252,91043.0,1890.0,48.25,6.31,48.5,47.95,48.0,0.35,0.73
7405,691545.0,11505.0,60.0,3.34,60.9,58.8,58.9,1.4,2.39
6894,263629.0,4908.0,53.5,7.13,54.6,53.4,54.4,-0.9,-1.65
6839,75519.0,1526.0,49.45,6.15,49.85,49.3,49.75,-0.45,-0.9
7393,145078.0,2534.0,57.0,3.79,58.0,57.0,57.8,-0.6,-1.04
6903,138019.0,2568.0,53.7,7.16,54.2,53.3,53.5,0.5,0.94
7743,51926.0,681.0,76.6,3.9464,76.6,75.5,75.7,1.2,1.59
7935,139958.0,1914.0,72.8,4.3179,73.8,72.7,73.6,-0.6,-0.82
7322,225844.0,4491.0,50.8,6.64,51.1,48.9,49.3,1.5,3.04
7272,134827.0,2650.0,50.8,6.64,51.4,50.6,51.2,0.3,0.59
7326,405246.0,7815.0,52.0,6.8,52.4,51.0,51.2,1.3,2.56
7818,130713.0,1749.0,74.6,4.2483,75.3,74.5,74.9,-0.2,-0.27
7014,156724.0,3414.0,45.9,5.51,46.4,45.6,45.95,-0.2,-0.43
7336,625318.0,11340.0,54.7,7.15,55.9,54.3,55.3,-0.6,-1.08
7174,72002.0,1593.0,45.3,6.46,45.5,44.55,44.55,0.35,0.78
7959,132806.0,1729.0,76.8,3.9896,77.2,76.2,76.8,-0.5,-0.65
7105,157444.0,3487.0,45.45,7.16,45.6,44.5,44.7,1.0,2.25
7329,367063.0,7157.0,51.9,6.78,51.9,50.6,50.6,0.6,1.17
7910,64589.0,953.0,67.6,4.0095,68.2,67.4,67.6,-0.8,-1.17
7082,132424.0,2947.0,44.9,7.07,45.25,44.75,45.15,-0.1,-0.22
7502,246286.0,3963.0,62.0,2.89,62.7,61.8,62.0,-0.2,-0.32
6900,155632.0,2944.0,52.7,7.03,53.4,52.6,53.4,-0.8,-1.5
7265,59552.0,1197.0,49.85,6.52,,49.45,49.75,0.3,0.61
7147,128047.0,2636.0,48.55,6.93,48.95,,48.65,0.1,0.21
7931,189003.0,2563.0,74.0,4.3891,74.1,73.3,73.3,0.7,0.95
7179,73814.0,1612.0,46.1,6.58,46.1,45.3,45.3,0.8,1.77
8069,146408.0,2166.0,68.9,3.5792,69.4,66.7,67.0,1.2,1.77
7966,184939.0,2382.0,77.0,4.0,78.3,77.0,77.4,0.1,0.13
7078,128604.0,2864.0,44.65,7.03,45.25,44.65,45.1,-0.1,-0.22
7113,171557.0,3777.0,45.4,7.15,45.85,44.9,44.9,-0.55,-1.2
7957,196155.0,2536.0,77.3,4.0156,78.3,76.5,77.0,0.4,0.52
7274,232583.0,4520.0,51.8,6.77,52.0,50.7,50.8,1.2,2.37
7960,164418.0,2156.0,76.0,3.9481,77.1,76.0,77.1,-0.8,-1.04
7733,92361.0,,79.8,4.1113,,78.6,79.2,0.6,0.76
7860,321507.0,4796.0,67.2,3.8269,68.0,65.0,65.7,3.6,5.66
8061,192915.0,2824.0,68.5,3.5584,69.4,66.5,67.0,0.9,1.33
7564,,,,,,,,,
7358,361154.0,6442.0,56.4,3.75,56.7,55.5,56.7,0.1,0.18
7224,220742.0,4230.0,52.3,6.84,52.6,51.8,52.5,-0.3,-0.57
7063,166628.0,3749.0,44.3,6.98,44.85,44.25,44.85,-0.55,-1.23
7650,69100.0,843.0,82.0,2.27,82.5,81.4,82.5,-0.1,-0.12
7900,93627.0,1374.0,68.1,4.0391,68.6,67.9,68.2,-0.2,-0.29
7575,144955.0,1862.0,78.9,3.68,79.0,77.1,77.1,1.8,2.33
7830,69972.0,1022.0,68.4,3.8952,69.2,68.3,68.8,-0.3,-0.44
8006,74519.0,1033.0,72.2,3.7506,72.4,71.9,72.2,0.2,0.28
7623,114694.0,1401.0,80.8,2.24,83.5,80.6,82.8,,-3.35
7511,194429.0,3106.0,62.8,2.93,63.0,62.0,62.3,0.8,1.29
7440,296754.0,4742.0,62.4,3.47,63.6,61.9,63.0,-0.4,-0.64
7757,57685.0,777.0,74.2,3.8228,74.7,74.0,74.3,-0.3,-0.4
7256,67717.0,1406.0,48.1,6.29,48.55,47.85,48.35,-0.1,-0.21
7404,216631.0,3679.0,58.6,3.26,59.5,58.6,59.0,-0.4,-0.68
8008,47868.0,668.0,71.7,3.7247,71.9,71.5,71.5,0.4,0.56
7173,77871.0,1723.0,44.95,6.41,45.5,44.95,45.2,-0.45,-0.99
7361,133994.0,2373.0,56.3,3.75,56.9,56.1,56.7,-0.1,-0.18
7714,37092.0,452.0,81.9,2.2706,82.7,81.9,82.7,-0.5,-0.61
7354,381898.0,6561.0,58.0,7.58,58.9,57.9,58.5,-0.9,-1.53
7544,134821.0,2201.0,61.7,2.88,61.7,60.7,61.5,0.3,0.49
7929,171041.0,2351.0,72.5,4.3001,73.5,72.3,73.3,-0.3,-0.41
7740,161236.0,2092.0,77.2,3.9773,78.0,76.7,78.0,-0.5,-0.64
7159,166030.0,3467.0,47.8,6.82,48.35,47.65,47.8,0.25,0.53
7636,54558.0,698.0,77.7,2.15,79.4,77.5,78.9,-0.9,-1.15
6888,391226.0,7071.0,56.1,7.48,56.3,54.5,55.6,0.0,0.0
6816,233882.0,4670.0,49.95,6.21,50.7,49.85,50.6,-1.55,-3.01
7840,78022.0,1174.0,66.6,3.7927,66.8,66.2,66.5,0.1,0.15
7697,95868.0,1180.0,81.5,2.2595,82.0,80.6,81.4,0.1,0.12
7026,99874.0,2056.0,48.55,5.83,49.0,48.35,49.0,0.0,0.0
7496,733259.0,11694.0,62.5,2.91,64.4,61.1,61.6,3.1,5.22
7662,54318.0,663.0,81.6,2.26,82.8,81.6,82.6,-0.9,-1.09
7068,60784.0,1370.0,44.35,6.98,44.65,44.25,44.6,-0.2,-0.45
7221,928506.0,17881.0,52.0,7.42,52.8,50.2,50.5,1.6,3.17
7223,686708.0,13023.0,52.6,6.88,54.0,51.4,51.5,1.2,2.33
7407,148678.0,2490.0,59.6,3.32,60.2,59.5,59.8,-0.1,-0.17
7351,785803.0,13719.0,58.9,7.7,58.9,55.6,55.7,1.4,2.43
7557,165800.0,3047.0,54.3,2.53,55.0,54.1,55.0,-0.9,-1.63
6994,187894.0,3850.0,48.8,5.86,49.1,48.4,,-0.3,-0.61
7616,106562.0,1260.0,84.3,2.34,85.3,84.2,84.8,-1.1,-1.29
7047,108302.0,2389.0,45.3,7.13,45.5,45.15,45.3,0.0,0.0
7994,47318.0,642.0,73.5,3.8182,74.0,73.5,73.7,-0.2,-0.27
7462,169283.0,2726.0,62.5,3.48,62.5,61.5,61.9,0.5,0.81
8082,113624.0,1794.0,63.1,3.2779,64.5,62.0,63.0,-1.8,-2.77
7251,166754.0,3484.0,47.9,6.26,48.45,47.5,48.3,-0.4,-0.83
7540,211419.0,3498.0,60.7,2.83,60.9,60.0,60.3,0.7,1.17
7539,218877.0,3639.0,,2.8,60.7,59.5,59.9,0.1,0.17
7175,66463.0,1475.0,44.95,6.41,45.65,44.9,45.65,-0.35,-0.77
7558,177391.0,3283.0,54.1,2.52,54.7,53.6,54.4,-0.2,-0.37
6819,106702.0,2176.0,49.25,6.13,49.3,48.65,48.7,0.65,1.34
7385,147958.0,2560.0,57.8,3.85,58.4,57.4,58.2,0.0,0.0
7922,136264.0,1939.0,70.4,4.1756,70.6,69.8,69.8,1.2,1.73
7403,442722.0,7520.0,59.0,3.93,59.7,58.2,58.4,0.8,1.37
7762,121716.0,1691.0,71.9,3.7043,72.4,71.6,72.3,,-1.24
7424,407381.0,6393.0,,3.58,64.4,62.8,63.0,2.0,3.21
7781,71563.0,1029.0,70.0,3.9863,70.3,68.8,69.1,1.3,1.89
7754,127041.0,1722.0,73.8,3.8022,74.6,73.6,74.6,-0.1,-0.14
7085,259350.0,5717.0,45.4,7.15,45.8,44.5,44.5,0.85,1.91
8084,120621.0,1805.0,66.6,3.4597,67.4,66.0,66.8,0.8,1.22
7708,81939.0,1001.0,81.7,2.265,82.2,81.1,81.2,0.7,0.86
7398,130609.0,2257.0,58.2,3.87,58.3,57.2,57.4,0.6,1.04
7760,99018.0,1356.0,72.8,3.7506,73.9,72.6,73.9,-1.4,-1.89
7889,79934.0,1127.0,70.9,4.2052,71.1,70.7,71.0,0.5,0.71
7182,,1045.0,,6.52,46.1,45.6,45.7,0.05,0.11
