date,2385_Turnover,2385_Volume,2385_close,2385_eps,2385_high,2385_low,2385_open,2385_ups_and_downs,2385_ups_percent
7102,16139.0,211.0,76.6,14.24,76.9,76.3,76.8,0.0,0.0
6955,20502.0,281.0,73.0,14.07,73.4,72.7,73.0,-0.3,-0.41
7217,72005.0,947.0,76.0,14.02,76.9,75.5,76.6,-0.5,-0.65
7627,48753.0,782.0,62.7,10.79,62.7,61.7,62.3,0.4,0.64
7412,85136.0,1208.0,70.1,11.92,71.5,70.1,71.5,-1.0,-1.41
7832,191642.0,2369.0,81.3,12.0089,81.3,80.1,80.5,0.9,1.12
6864,,1421.0,71.8,13.83,71.8,70.8,71.1,0.1,0.14
7557,170272.0,3127.0,54.9,9.6,55.5,53.8,54.3,0.0,0.0
7952,215382.0,2332.0,92.2,11.6267,93.3,91.6,91.8,,0.99
7554,146855.0,2699.0,54.9,9.6,55.3,53.1,53.1,0.4,0.73
7804,214083.0,2741.0,78.5,11.5953,78.6,77.4,77.4,1.2,1.55
7582,58690.0,975.0,60.7,10.61,61.2,59.5,61.0,-0.8,-1.3
8078,413725.0,5587.0,73.1,8.7336,75.5,71.7,74.9,-2.9,-3.82
7568,71848.0,1214.0,59.7,10.44,59.7,58.5,58.8,1.0,1.7
7980,138705.0,1501.0,92.5,11.6646,92.7,92.0,92.5,0.2,0.22
7069,39205.0,498.0,78.5,14.59,79.4,78.5,79.4,-0.9,-1.13
7351,93595.0,1270.0,73.5,12.13,74.1,73.5,74.1,-1.2,-1.61
6887,37721.0,504.0,74.9,14.43,75.2,74.4,74.6,0.2,0.27
7763,720917.0,10084.0,70.9,,73.4,69.5,73.0,-5.0,-6.59
7953,193122.0,2105.0,91.3,,93.0,91.3,93.0,-0.9,-0.98
7862,236795.0,2721.0,87.2,11.7362,87.7,85.5,87.0,-0.1,-0.11
7686,95566.0,1414.0,67.8,11.6695,68.1,67.1,68.0,0.0,0.0
7238,225835.0,2878.0,79.6,13.14,79.6,75.7,76.0,3.4,4.46
7204,64763.0,864.0,74.4,13.73,75.6,74.4,75.3,-0.9,-1.2
7043,46920.0,579.0,81.3,15.11,81.6,80.2,80.6,,1.25
7188,106872.0,1437.0,74.4,13.73,74.8,73.8,74.2,0.8,1.09
7812,158975.0,2073.0,77.1,11.3885,77.2,76.0,76.2,0.9,1.18
7719,71209.0,,70.2,12.0826,70.5,69.3,70.5,0.6,0.86
7470,51699.0,761.0,67.8,11.53,68.7,67.5,67.8,-0.3,-0.44
7888,212811.0,2330.0,91.0,12.2476,92.2,90.1,91.1,0.2,0.22
7901,187741.0,2055.0,91.2,12.2746,92.0,90.3,90.3,0.9,1.0
7021,120205.0,1502.0,80.5,15.33,80.7,78.0,78.0,2.5,3.21
7811,262181.0,3463.0,76.2,11.2555,76.5,73.9,74.0,2.5,3.39
7929,178546.0,1921.0,92.6,12.463,93.8,92.5,92.6,-0.3,-0.32
6941,58647.0,808.0,72.1,13.89,72.9,72.1,72.6,-0.4,-0.55
7183,54503.0,744.0,73.6,13.58,73.6,72.8,73.2,0.9,1.24
7573,99868.0,1659.0,61.9,10.82,61.9,58.7,58.7,3.4,5.81
7154,46326.0,622.0,74.2,13.69,75.2,73.9,74.9,0.2,0.27
8065,132564.0,1605.0,,10.3657,83.1,82.2,82.8,-1.1,-1.32
7625,12860.0,206.0,62.3,10.72,63.0,62.1,63.0,-0.7,-1.11
7935,466247.0,4708.0,97.0,13.0552,100.5,96.0,98.1,0.3,0.31
7085,96158.0,1250.0,77.1,14.33,77.1,76.2,76.4,0.2,0.26
7489,60025.0,884.0,68.1,11.58,68.4,67.7,68.4,-0.3,-0.44
7988,216312.0,2400.0,90.0,11.3493,90.8,89.6,90.5,-0.5,-0.55
7602,72835.0,1196.0,60.5,10.41,61.5,60.5,61.0,-0.3,-0.49
7098,66129.0,862.0,76.6,14.24,76.9,76.5,76.9,-0.3,-0.39
7809,267631.0,3412.0,78.6,11.61,78.9,77.8,77.9,0.3,0.38
7662,44923.0,660.0,68.3,11.76,68.7,67.7,68.5,-0.2,-0.29
7342,67678.0,912.0,74.3,12.26,74.7,74.0,74.4,-0.1,-0.13
7596,44983.0,743.0,60.6,10.43,61.2,60.2,60.5,0.1,0.17
7587,35795.0,592.0,60.8,10.46,60.8,59.5,60.0,0.8,1.33
7945,229614.0,2399.0,,12.9206,96.7,94.6,95.9,0.4,0.42
7840,129615.0,1579.0,82.6,12.2009,82.6,81.3,81.6,1.1,1.35
7508,44855.0,692.0,64.8,11.33,65.4,64.5,65.4,-0.6,-0.92
7727,86037.0,1205.0,71.4,13.652,71.9,71.0,71.8,0.3,0.42
7177,9078.0,126.0,72.0,13.28,72.2,71.6,71.6,0.0,0.0
7865,220779.0,2529.0,87.2,11.7362,88.0,86.8,87.5,0.0,0.0
7211,53124.0,702.0,75.7,13.97,76.3,75.3,76.3,-0.2,-0.26
7803,79881.0,1038.0,77.3,11.418,77.3,76.3,76.3,1.0,1.31
7075,129882.0,1613.0,80.3,14.93,80.9,80.1,80.9,0.1,0.12
7382,37535.0,503.0,74.7,12.64,75.0,74.4,74.5,-0.1,-0.13
7887,143211.0,1584.0,90.8,12.2207,91.1,89.6,90.8,0.4,0.44
6964,129313.0,1788.0,72.3,13.93,72.7,72.1,72.1,-0.1,-0.14
7439,185390.0,2518.0,74.1,12.6,74.4,72.9,73.4,-1.4,-1.85
7593,65301.0,1074.0,61.3,10.55,61.5,60.1,60.6,0.2,0.33
7616,69985.0,1123.0,62.8,10.81,62.8,61.5,62.0,0.8,1.29
7704,252417.0,3591.0,70.4,12.117,70.9,69.1,69.1,1.3,1.88
8083,268529.0,3783.0,71.1,8.4946,71.7,70.1,70.9,2.9,4.25
7692,90204.0,1331.0,68.0,11.704,68.0,67.0,67.7,0.5,0.74
7914,166055.0,1773.0,93.2,12.5437,94.8,92.8,93.4,-0.2,-0.21
7306,157021.0,2138.0,73.1,12.06,75.1,72.2,72.2,-2.0,-2.66
7410,65505.0,908.0,72.3,12.3,72.5,71.8,72.3,0.0,0.0
6879,43995.0,593.0,74.0,14.26,74.7,73.8,74.1,0.8,1.09
6924,57748.0,798.0,72.2,13.91,72.9,72.1,72.6,-0.7,-0.96
7246,37015.0,489.0,75.5,12.46,76.0,75.5,75.6,-0.6,-0.79
7279,13322.0,179.0,74.7,12.33,74.7,74.4,74.7,-0.1,-0.13
7167,39956.0,535.0,74.8,13.8,75.0,74.5,74.7,-0.3,-0.4
7484,74519.0,1118.0,66.4,11.29,67.4,66.4,,-0.6,-0.9
7544,96261.0,1575.0,61.3,10.72,61.8,60.9,61.5,-0.2,-0.33
8079,298568.0,4012.0,72.0,8.6022,77.8,72.0,73.9,-1.1,-1.5
7895,231471.0,2511.0,92.6,12.463,92.6,91.4,92.0,0.8,0.87
7481,81969.0,1197.0,69.3,11.79,69.3,67.7,68.1,1.2,1.76
7097,49196.0,643.0,76.9,14.29,76.9,76.1,76.1,-0.2,-0.26
7676,148566.0,2212.0,66.9,11.51,69.0,66.6,69.0,-0.2,-0.3
7418,45587.0,638.0,71.3,12.13,71.8,71.3,71.7,-0.3,-0.42
7344,128520.0,1742.0,73.8,12.18,74.3,73.4,74.0,-0.2,-0.27
8005,190428.0,2213.0,85.8,10.8197,87.9,85.1,87.9,-2.4,-2.72
7515,61856.0,963.0,64.2,11.22,64.9,64.0,64.6,-0.4,-0.62
7019,59613.0,763.0,78.6,14.97,78.6,77.7,78.1,0.6,0.77
7400,74036.0,1025.0,72.3,12.23,72.6,71.8,71.9,0.3,0.42
7377,48623.0,652.0,74.7,12.64,75.2,73.9,75.2,-0.2,-0.27
7645,167257.0,2529.0,66.7,11.48,67.0,64.9,65.2,1.5,2.3
7384,47280.0,644.0,73.1,12.37,74.2,73.0,74.1,-1.2,-1.62
7153,31602.0,426.0,74.0,13.65,74.4,74.0,74.2,-0.8,-1.07
7081,57786.0,749.0,77.2,14.35,77.3,76.6,77.3,0.4,0.52
7110,20875.0,273.0,76.6,14.24,76.8,76.4,76.5,-0.2,-0.26
7876,286398.0,3220.0,88.2,11.8708,89.9,88.2,88.6,0.6,0.68
7123,43827.0,570.0,76.9,14.29,77.2,76.6,76.6,0.2,0.26
7359,21366.0,285.0,75.1,12.39,75.1,74.6,74.6,,0.0
7375,64861.0,866.0,74.8,12.66,75.3,74.4,74.4,0.1,0.13
7347,68495.0,917.0,74.5,12.29,75.0,73.7,73.8,0.7,0.95
7222,51986.0,684.0,76.4,12.61,76.4,75.7,75.7,0.4,0.53
7872,170745.0,1980.0,86.2,11.6016,87.8,85.1,85.7,-0.8,-0.92
7575,57475.0,947.0,61.2,10.7,61.5,60.1,60.9,0.7,1.16
7756,68014.0,902.0,75.2,14.3786,76.1,75.0,75.3,-0.9,-1.18
7007,35793.0,451.0,79.8,15.2,79.8,78.8,79.5,0.3,0.38
6818,65636.0,827.0,79.3,14.85,79.6,79.2,79.3,0.0,0.0
7172,71164.0,967.0,73.6,,74.3,73.2,74.3,-0.7,-0.94
7879,80521.0,905.0,89.0,11.9785,89.8,88.3,89.7,0.8,0.91
7112,79844.0,1033.0,77.5,14.41,77.5,76.8,76.8,0.9,1.17
8001,57760.0,650.0,88.8,11.198,89.1,88.6,88.9,-0.2,-0.22
7036,97962.0,1197.0,81.4,15.5,83.1,80.8,82.6,-0.6,-0.73
6838,102331.0,1286.0,79.0,14.79,80.8,79.0,80.8,-2.0,
7006,31067.0,,79.5,15.14,79.7,78.8,,-0.3,-0.38
7103,49537.0,648.0,76.6,14.24,76.8,76.2,76.3,0.0,0.0
7648,85448.0,1269.0,67.5,11.62,67.8,67.0,67.8,0.8,1.2
6957,46348.0,634.0,73.1,14.08,73.6,72.8,73.5,-0.6,-0.81
7690,64991.0,971.0,67.0,11.5318,67.5,66.7,67.5,-0.2,-0.3
8007,127939.0,1498.0,85.2,10.744000000000002,85.9,84.6,85.9,-0.5,-0.58
7463,21618.0,319.0,68.0,11.56,68.0,67.3,68.0,-0.2,-0.29
6825,58884.0,738.0,79.9,14.96,80.2,79.2,79.4,0.2,0.25
7958,154016.0,1687.0,91.0,11.4754,91.9,90.9,91.8,-0.9,-0.98
7237,40987.0,537.0,76.2,12.57,77.0,75.5,77.0,,-1.04
6945,48185.0,656.0,73.7,14.2,73.7,73.0,73.1,0.6,0.82
6817,42733.0,539.0,79.3,14.85,79.5,79.2,79.4,-0.2,-0.25
7664,111723.0,1654.0,67.1,11.55,68.5,67.1,68.0,-0.8,-1.18
7741,381782.0,5071.0,75.5,14.4359,76.0,73.4,73.4,2.2,3.0
7292,59953.0,782.0,76.7,12.66,77.0,76.2,76.7,0.0,0.0
7251,41558.0,549.0,75.6,12.48,76.2,75.4,75.9,-0.3,-0.4
7028,41244.0,515.0,80.4,15.31,80.4,79.6,79.6,0.8,1.01
7200,54351.0,706.0,,14.17,78.0,76.6,78.0,-0.4,-0.52
7236,66646.0,868.0,77.0,12.71,77.1,76.3,76.5,0.4,0.52
7232,52784.0,687.0,77.0,12.71,77.5,76.1,76.1,0.8,1.05
6850,115524.0,1496.0,77.2,14.46,77.8,76.4,76.5,0.9,1.18
7144,21223.0,284.0,74.8,13.8,75.3,74.6,75.0,-0.5,-0.66
7900,124217.0,1376.0,90.3,12.1534,91.2,89.7,90.6,-0.3,-0.33
6977,336692.0,4420.0,77.8,14.99,77.9,74.0,74.1,4.4,5.99
7994,42181.0,470.0,89.6,11.2989,90.2,89.6,90.0,-0.3,-0.33
7267,33022.0,441.0,75.0,12.38,75.4,74.5,75.0,-0.1,-0.13
7867,284431.0,3245.0,87.1,11.7227,88.7,86.7,87.0,0.9,1.04
7131,47653.0,638.0,74.5,13.75,75.5,74.4,74.9,-0.4,-0.53
7649,68224.0,1010.0,67.2,11.57,67.9,67.2,67.8,-0.3,-0.44
7013,53746.0,695.0,77.2,14.7,78.3,77.0,77.0,-0.5,-0.64
7978,105788.0,,91.4,11.5259,91.8,91.1,91.6,,-0.98
6845,58483.0,743.0,78.5,14.7,80.3,78.5,80.3,-2.0,-2.48
8041,88830.0,1037.0,85.4,10.7692,86.4,85.4,86.0,,-0.35
7368,61434.0,819.0,74.9,12.67,75.3,74.6,74.6,0.8,1.08
7168,51467.0,692.0,74.5,13.75,74.6,74.2,74.6,-0.3,-0.4
7592,49712.0,814.0,61.1,10.52,61.4,60.5,61.2,0.2,0.33
7659,72561.0,1065.0,68.5,11.79,68.5,67.7,67.7,0.0,0.0
7309,74793.0,1038.0,72.0,11.88,72.7,71.5,71.5,-0.8,-1.1
7034,49614.0,617.0,80.6,15.35,80.6,79.9,80.2,0.7,0.88
7061,35312.0,443.0,79.8,14.83,80.1,79.5,79.5,0.3,0.38
7449,64979.0,949.0,68.7,11.68,68.8,67.6,67.6,1.1,1.63
6853,53509.0,698.0,76.3,14.29,78.0,76.3,78.0,0.0,0.0
6983,146142.0,1823.0,80.7,15.55,80.9,78.3,79.2,1.8,2.28
6920,38637.0,534.0,72.2,13.91,73.5,72.2,73.5,-1.0,-1.37
7312,56517.0,785.0,71.9,11.86,72.3,71.8,71.9,-0.1,-0.14
7076,,,81.0,15.06,81.0,80.1,80.3,0.7,0.87
7424,113962.0,1569.0,72.6,12.35,73.0,72.1,72.1,0.7,0.97
8086,359350.0,4697.0,76.6,9.1517,77.4,75.8,75.8,2.0,2.68
7040,79907.0,983.0,81.5,15.15,82.3,80.8,81.9,-0.3,-0.37
7859,588624.0,6597.0,90.0,12.1131,91.0,87.6,87.7,2.3,2.62
6872,51709.0,712.0,72.4,13.95,73.1,72.2,72.8,-0.3,-0.41
6819,97486.0,1233.0,79.0,14.79,80.0,78.5,79.0,-0.3,-0.38
7278,51702.0,694.0,74.8,12.34,74.8,74.1,74.4,0.2,0.27
7088,35433.0,462.0,76.9,14.29,77.0,76.5,76.9,-0.2,-0.26
7288,44822.0,587.0,76.5,12.62,76.7,76.0,76.5,0.1,0.13
6994,113585.0,1464.0,77.4,14.74,78.4,77.4,78.2,-0.7,-0.9
7263,19574.0,261.0,74.9,12.36,75.3,74.8,75.3,,-0.4
7998,87115.0,976.0,88.8,11.198,89.8,88.8,89.8,-1.1,-1.22
7607,95879.0,1560.0,61.6,10.6,61.9,61.0,61.1,0.5,0.82
7740,171611.0,2356.0,73.3,14.0153,73.4,71.7,71.7,1.6,2.23
7762,321151.0,4275.0,75.9,14.5124,76.8,72.6,73.3,,1.47
7924,123403.0,1325.0,93.6,12.5976,93.7,92.1,93.0,,0.65
7140,51280.0,682.0,75.5,13.93,75.5,74.6,74.6,0.9,1.21
7748,78762.0,1041.0,76.2,14.5698,76.2,75.0,75.5,0.9,1.2
7691,59191.0,879.0,67.5,11.6179,67.8,66.8,66.9,0.5,0.75
7221,42600.0,560.0,76.0,14.02,76.3,75.7,75.7,-0.2,-0.26
7298,43400.0,565.0,76.6,12.64,77.0,76.6,77.0,-0.5,-0.65
7579,96589.0,1597.0,60.9,10.65,60.9,59.8,60.8,0.1,0.16
7721,110266.0,1543.0,71.3,12.2719,71.9,71.2,71.7,0.0,0.0
7446,74616.0,1076.0,69.4,11.8,69.8,68.6,69.0,0.3,0.43
7651,47824.0,723.0,66.3,11.41,66.7,65.7,66.7,-0.4,-0.6
7810,426449.0,5645.0,73.7,10.8863,77.7,73.7,77.7,-4.9,-6.23
7979,239038.0,2581.0,92.3,11.6393,94.0,92.0,94.0,0.9,0.98
7889,164365.0,1799.0,91.0,12.2476,91.9,90.7,91.5,0.0,0.0
7084,60995.0,795.0,76.9,14.29,77.0,76.5,77.0,0.7,0.92
7068,93715.0,1184.0,79.4,14.76,79.4,78.5,78.6,1.2,1.53
6956,51765.0,704.0,73.7,14.2,73.7,73.0,73.3,0.7,0.96
6959,105794.0,1453.0,72.4,13.95,73.3,72.4,73.3,-0.9,-1.23
7099,14917.0,195.0,76.6,14.24,76.8,76.4,76.5,0.0,0.0
8029,389095.0,4568.0,84.5,10.6557,86.7,84.1,85.3,-4.0,-4.52
7560,56660.0,1019.0,55.6,9.72,55.9,55.0,55.6,0.3,0.54
7473,24207.0,356.0,68.0,11.56,68.4,67.6,68.3,0.2,0.29
7916,148882.0,1609.0,92.2,12.4092,93.2,91.7,93.0,-1.0,-1.07
7827,212667.0,2657.0,80.0,11.8168,80.5,79.3,79.6,1.0,1.27
7656,50720.0,743.0,68.5,11.79,68.5,67.7,68.2,0.2,0.29
7824,112010.0,1465.0,76.8,11.3442,77.3,75.8,77.3,-0.5,-0.65
7166,31399.0,419.0,75.1,13.86,75.2,74.9,75.0,-0.1,-0.13
7000,74546.0,929.0,80.5,15.33,80.6,79.6,80.5,0.1,0.12
8056,280520.0,3431.0,81.3,10.2522,82.6,81.3,82.0,-2.1,-2.52
7841,71527.0,874.0,81.9,12.0975,82.3,81.3,82.0,-0.7,-0.85
7509,40633.0,620.0,66.0,11.54,66.0,65.0,65.1,1.2,1.85
7974,103879.0,1146.0,90.7,11.4376,90.9,90.2,90.5,-0.2,-0.22
7761,288400.0,3910.0,74.8,14.3021,75.0,71.5,71.7,1.9,2.61
7785,71518.0,957.0,74.9,11.0635,75.0,74.1,74.1,0.6,0.81
7252,44524.0,586.0,75.9,12.52,76.2,75.7,76.0,0.3,0.4
7026,49377.0,619.0,80.3,15.3,80.3,79.1,79.5,0.7,0.88
8068,223031.0,,80.6,10.1639,82.2,79.8,79.8,,-1.95
8071,480877.0,5905.0,81.0,9.6774,82.7,80.0,81.7,-0.7,-0.86
6907,13734.0,184.0,74.6,14.37,75.0,74.4,75.0,-0.4,-0.53
7512,130376.0,2011.0,64.6,11.29,65.4,64.6,65.4,-0.9,-1.37
7631,43834.0,702.0,62.6,10.77,62.6,62.0,62.5,0.1,0.16
7799,98473.0,1275.0,76.9,11.3589,78.0,76.9,78.0,-1.1,-1.41
6927,58752.0,796.0,74.3,14.32,74.4,72.7,72.7,2.1,2.91
6944,67255.0,923.0,73.1,14.08,73.2,72.0,72.0,0.9,1.25
7701,261590.0,3781.0,69.1,11.8933,70.4,67.7,67.7,1.4,2.07
7434,72756.0,994.0,73.4,12.48,73.4,73.0,73.1,-0.2,-0.27
7540,83954.0,1361.0,61.8,10.8,62.2,61.1,61.1,0.7,1.15
6893,23530.0,320.0,73.5,14.16,74.0,73.2,73.6,-0.1,-0.14
7546,139706.0,2354.0,59.2,10.35,60.2,58.5,60.2,-1.3,-2.15
6910,29231.0,395.0,73.8,14.22,74.6,73.8,74.6,-0.8,-1.07
7396,42417.0,584.0,72.8,12.32,73.1,72.3,72.4,0.5,0.69
7300,44955.0,586.0,76.8,12.67,77.0,75.8,76.0,0.1,0.13
6881,48907.0,653.0,74.9,14.43,75.1,74.5,74.6,0.6,0.81
6972,89832.0,1239.0,72.7,14.01,72.9,72.2,72.6,-0.2,-0.27
7432,74929.0,1016.0,73.7,12.53,74.1,73.5,73.9,-0.3,-0.41
7308,33696.0,,72.8,,73.0,72.6,73.0,0.1,0.14
8076,359473.0,4669.0,76.9,9.1876,78.4,75.0,75.0,-1.7,-2.16
7697,144978.0,2166.0,67.3,11.5835,67.5,66.1,67.1,-0.7,-1.03
6913,29863.0,404.0,,14.16,74.4,73.5,74.0,-0.3,-0.41
7539,109787.0,1797.0,61.1,10.68,61.7,60.9,,-0.4,-0.65
7048,228005.0,2879.0,78.5,14.59,80.6,78.5,80.3,-2.0,-2.48
7578,59236.0,982.0,60.8,10.63,61.2,59.6,60.3,-0.4,-0.65
7462,,,68.2,11.6,68.4,,66.0,2.2,3.33
7113,54631.0,707.0,77.3,14.37,77.5,77.1,77.4,-0.2,-0.26
6938,83910.0,1155.0,72.5,13.97,73.3,72.2,72.4,0.2,0.28
7116,43785.0,567.0,77.7,14.44,77.7,76.6,77.0,0.4,0.52
7496,64925.0,981.0,66.0,11.54,66.6,66.0,66.5,-0.6,-0.9
7820,141678.0,1822.0,78.2,11.550999999999998,78.3,76.9,78.3,0.2,0.26
7854,150397.0,1887.0,79.8,11.7873,80.4,79.1,79.5,1.1,1.4
7398,81571.0,1126.0,72.3,12.23,73.0,72.0,72.6,-0.4,-0.55
7504,89262.0,1370.0,65.5,11.45,65.5,65.0,65.1,0.3,0.46
7265,19280.0,259.0,,12.29,75.1,74.3,74.9,0.2,0.27
7537,84584.0,,61.6,10.77,62.4,61.5,62.3,-0.8,-1.28
7516,31648.0,491.0,64.7,11.31,64.9,64.0,64.0,0.5,0.78
7950,285733.0,3076.0,93.2,11.7528,93.9,90.9,,1.6,1.75
7431,65543.0,884.0,74.0,12.59,74.3,73.8,73.8,0.3,0.41
7077,253204.0,3331.0,76.4,14.2,76.9,75.8,75.8,-4.6,-5.68
7159,22468.0,303.0,74.4,13.73,74.4,73.9,74.1,0.3,0.4
8050,99502.0,1155.0,85.6,10.7945,87.1,85.6,86.8,-1.1,-1.27
7155,38465.0,518.0,74.5,13.75,74.7,73.8,74.5,0.3,0.4
8062,278810.0,3352.0,82.3,10.3783,84.5,82.1,82.7,0.3,0.37
7152,39725.0,532.0,74.8,13.8,75.2,74.3,74.3,0.3,0.4
6969,77443.0,1048.0,74.0,14.26,74.3,73.0,73.7,0.5,0.68
6952,46012.0,631.0,72.6,13.99,73.4,72.6,73.3,-1.0,-1.36
7749,71292.0,943.0,75.3,14.3977,76.7,75.1,76.6,-0.9,-1.18
6816,93803.0,1180.0,79.5,14.89,79.8,79.0,79.7,0.1,0.13
6860,62806.0,886.0,70.7,13.62,71.2,,71.1,-0.6,-0.84
7058,12508.0,157.0,79.6,14.8,80.2,79.6,79.9,-0.9,-1.12
7258,39865.0,527.0,75.8,12.51,75.8,75.1,75.1,0.7,0.93
6991,79486.0,996.0,79.7,15.36,80.5,79.1,80.5,-0.4,-0.5
7959,300433.0,3344.0,89.8,11.3241,90.6,89.1,90.6,-1.2,-1.32
7834,110403.0,1356.0,81.2,11.9941,82.0,80.7,81.6,-0.3,-0.37
7510,53825.0,,65.7,11.49,65.8,64.8,65.8,,-0.45
7502,102143.0,1560.0,66.5,11.63,66.5,65.0,65.1,1.4,2.15
7714,50100.0,716.0,70.0,12.0482,70.5,69.7,70.5,-0.3,-0.43
6823,109377.0,1379.0,78.7,14.74,79.9,78.4,79.9,-0.3,-0.38
7706,181746.0,2570.0,70.3,12.0998,71.9,69.9,70.6,0.3,0.43
7491,26375.0,390.0,67.8,11.53,68.1,67.5,68.1,-0.3,-0.44
7209,62586.0,821.0,76.5,14.11,76.7,75.0,75.5,1.0,1.32
7636,52096.0,827.0,63.4,10.91,63.4,62.4,62.6,0.8,1.28
8014,159007.0,1779.0,89.4,11.2736,89.9,88.9,89.3,0.3,0.34
7336,72605.0,986.0,73.6,12.15,74.0,73.2,74.0,-0.4,-0.54
8030,305531.0,3532.0,85.9,10.8323,87.5,84.7,85.7,1.4,1.66
7145,44709.0,603.0,74.3,13.71,75.3,73.8,75.3,-0.5,-0.67
6858,146783.0,2033.0,72.0,13.87,73.3,71.0,73.3,-1.3,-1.77
7095,36901.0,483.0,76.5,14.22,77.0,76.0,76.9,0.3,0.39
7035,108750.0,1336.0,82.0,15.62,82.0,80.6,80.7,1.4,1.74
