date,9945_Turnover,9945_Volume,9945_close,9945_eps,9945_high,9945_low,9945_open,9945_ups_and_downs,9945_ups_percent
8063,38788.0,927.0,41.95,3.8664,41.95,41.5,41.55,0.3,0.72
7133,87992.0,2723.0,32.4,6.81,32.45,32.15,32.15,0.3,0.93
8082,110213.0,3647.0,30.1,2.7742,30.5,30.0,30.3,-1.1,-3.53
6840,68915.0,1904.0,36.45,6.57,36.55,36.05,36.35,0.1,0.28
7144,221047.0,6527.0,33.8,7.1,34.15,33.5,33.55,0.3,0.9
7167,71332.0,2488.0,28.7,6.03,28.9,28.6,28.85,-0.1,-0.35
7420,236775.0,6583.0,36.15,4.51,36.15,35.4,35.45,0.85,2.41
7257,48101.0,1572.0,30.55,6.9,30.85,30.5,30.85,-0.3,-0.97
7117,88338.0,2672.0,33.2,7.58,33.3,32.75,32.75,0.5,1.53
7978,101487.0,,45.65,4.2074,45.9,45.35,45.7,-0.1,-0.22
7930,170540.0,3714.0,45.95,4.7815,46.15,45.25,45.25,0.7,1.55
7078,82647.0,2427.0,33.95,7.75,34.35,33.8,34.2,-0.2,-0.59
7935,81553.0,1757.0,46.6,4.8491,46.75,46.15,46.6,0.05,0.11
8068,188035.0,,40.3,3.7143,41.15,40.3,41.05,-1.45,-3.47
7307,176702.0,5685.0,30.85,6.96,31.5,30.8,31.4,0.15,0.49
7456,106801.0,3180.0,33.5,4.18,33.95,33.3,33.9,-0.3,-0.89
7236,136405.0,4294.0,31.55,7.12,32.15,31.55,31.6,-0.05,-0.16
7524,91469.0,2694.0,34.05,3.54,34.2,33.6,33.8,0.25,0.74
7152,104931.0,3597.0,29.3,6.16,29.3,29.05,29.1,0.2,0.69
7001,162420.0,4383.0,37.3,6.52,37.3,36.75,36.9,0.3,0.81
7035,43310.0,1180.0,36.75,6.42,36.85,36.6,36.65,0.0,0.0
6927,164200.0,4323.0,38.05,8.2,38.2,37.6,37.8,0.45,1.2
7251,57431.0,1898.0,30.3,6.84,30.35,30.1,30.2,0.1,0.33
7299,110770.0,3318.0,33.05,7.46,33.75,33.05,33.65,-0.6,-1.78
7231,127935.0,3958.0,32.4,7.31,32.45,32.05,32.2,0.4,1.25
7125,83753.0,2558.0,32.65,7.45,32.95,32.65,32.8,-0.2,-0.61
7868,63244.0,1464.0,43.2,4.4953,43.4,42.9,42.9,0.35,0.82
6909,87625.0,2377.0,36.9,7.95,36.95,36.75,36.85,0.05,0.14
7215,136807.0,4424.0,31.15,6.54,31.35,30.6,30.75,0.4,1.3
7476,65284.0,1939.0,33.75,4.21,33.85,33.45,33.6,0.25,0.75
7418,95453.0,2673.0,35.65,4.45,35.8,35.65,35.7,-0.05,-0.14
8029,211714.0,4908.0,42.1,3.8802,43.95,42.05,43.85,-3.35,-7.37
8049,42435.0,,42.95,3.9585,43.25,42.5,,0.4,
7750,60070.0,1442.0,41.65,4.1944,41.9,41.5,41.9,-0.35,-0.83
7487,56565.0,1653.0,34.2,4.27,34.35,34.1,34.3,0.0,0.0
7480,36933.0,1099.0,33.65,4.2,33.8,33.5,33.75,-0.1,-0.3
7168,65316.0,2256.0,29.0,6.09,29.15,28.6,28.75,0.3,1.05
7567,128936.0,3037.0,42.05,4.38,43.0,42.05,43.0,-1.45,-3.33
7060,,2244.0,34.95,7.98,35.1,34.55,34.55,0.15,0.43
7901,47171.0,1118.0,42.15,4.3861,42.3,41.9,41.95,0.2,0.48
7980,,1746.0,45.55,4.1982,45.8,45.4,45.55,0.05,
7428,104916.0,2856.0,36.7,4.58,36.95,36.6,36.95,-0.25,-0.68
7977,91515.0,1995.0,,4.2166,46.15,45.75,46.1,-0.05,-0.11
6986,147332.0,3798.0,38.8,8.36,39.2,38.6,39.2,-0.3,-0.77
7132,82264.0,2560.0,32.1,6.74,32.3,31.8,31.9,0.3,0.94
7361,93188.0,2727.0,34.1,5.09,34.35,34.05,34.3,0.0,0.0
7070,180813.0,5427.0,33.2,7.58,33.8,33.2,33.8,-0.6,-1.78
7377,163094.0,4538.0,36.0,5.37,36.3,35.7,35.7,0.4,1.12
7802,53308.0,1269.0,42.2,4.4656,42.2,41.5,41.5,0.8,1.93
7046,95324.0,2712.0,35.05,8.0,35.35,34.95,35.2,-0.15,-0.43
8042,37464.0,880.0,42.6,3.9263,42.7,,42.25,0.3,0.71
7180,52417.0,1862.0,28.15,5.91,28.35,28.1,28.3,-0.15,-0.53
6924,70558.0,1880.0,37.6,8.1,37.65,37.2,37.2,0.3,0.8
7263,124302.0,3939.0,31.6,7.13,31.7,31.4,31.5,,1.12
6823,116971.0,3145.0,37.15,6.69,37.7,36.85,37.65,-0.25,-0.67
7894,42736.0,985.0,43.45,4.5213,43.5,43.25,43.5,0.0,0.0
7203,73211.0,2455.0,29.8,6.26,29.9,29.6,29.65,0.15,0.51
7726,92108.0,2017.0,45.6,4.5921,46.05,45.4,45.95,-0.2,-0.44
7616,44104.0,925.0,47.9,2.98,47.9,47.4,47.5,0.45,0.95
7216,319978.0,10178.0,31.55,6.63,31.8,30.95,31.4,0.4,1.28
6836,75436.0,2059.0,36.6,6.59,36.9,36.3,36.4,0.15,0.41
7344,160912.0,4776.0,33.65,7.6,33.9,33.5,33.9,-0.25,-0.74
7082,68052.0,1983.0,34.3,7.83,34.45,34.2,34.4,0.0,0.0
7340,146940.0,4362.0,33.7,7.61,33.85,33.4,33.45,0.45,1.35
7258,42677.0,1396.0,30.55,6.9,30.65,30.45,30.55,0.0,0.0
7809,416486.0,9207.0,45.5,,45.5,44.3,44.4,1.1,2.48
7938,62294.0,1338.0,46.5,4.8387,46.7,46.45,46.6,-0.1,-0.21
7683,117974.0,2483.0,47.6,2.9639,47.6,47.2,47.2,0.8,1.71
6980,107534.0,2748.0,39.15,8.44,39.2,39.0,39.0,0.15,0.38
7851,60085.0,1497.0,40.0,4.2328,40.55,40.0,40.1,-0.35,-0.87
7481,63274.0,1874.0,33.95,4.24,33.95,33.55,33.8,0.3,0.89
7301,63542.0,1906.0,33.1,7.47,33.6,33.1,33.5,-0.35,-1.05
7432,157729.0,4353.0,36.15,4.51,36.75,35.9,36.7,-0.25,-0.69
7266,74226.0,2346.0,31.7,7.16,31.7,31.5,31.5,0.35,1.12
7690,53602.0,1110.0,48.45,3.0168,48.45,48.1,48.1,-0.1,-0.21
8071,154556.0,3895.0,39.4,3.6313,40.4,39.3,40.4,-1.3,-3.19
6991,351585.0,9541.0,36.9,6.45,37.15,36.6,36.8,0.25,0.68
7949,106984.0,2292.0,46.75,4.8647,47.35,46.4,47.35,-0.6,-1.27
6973,72807.0,1889.0,38.6,8.32,38.8,38.35,38.4,0.0,0.0
7777,38841.0,964.0,40.3,4.2646,40.8,40.15,40.65,-0.35,-0.86
7242,68211.0,2227.0,30.75,6.94,30.9,30.35,30.55,0.05,0.16
7537,367599.0,10259.0,35.95,3.74,,35.35,35.35,0.8,2.28
7525,164006.0,4759.0,34.8,3.62,34.8,34.05,34.15,0.75,2.2
7739,108097.0,2490.0,43.25,4.3555,43.95,43.25,43.9,-0.55,-1.26
7355,1080562.0,30590.0,34.55,7.8,36.5,34.3,36.5,0.65,1.92
7103,98426.0,2990.0,32.8,7.49,33.15,32.8,33.15,-0.3,-0.91
6941,353122.0,9121.0,38.8,8.36,39.0,37.95,38.0,0.85,2.24
7819,135025.0,3037.0,44.55,4.7143,44.6,44.25,44.25,0.3,0.68
7914,111721.0,2602.0,42.95,4.4693,43.25,42.25,42.25,0.7,1.66
7071,338100.0,10272.0,33.0,7.53,33.35,32.65,33.25,-0.2,-0.6
7497,131718.0,,34.3,3.57,34.5,34.1,34.3,0.0,0.0
7232,115701.0,3600.0,32.0,7.22,32.55,32.0,32.55,-0.4,-1.23
6886,111228.0,2990.0,37.4,8.06,37.4,37.05,37.2,0.35,0.94
7138,130590.0,3952.0,33.25,6.99,33.3,32.65,32.7,0.65,1.99
7460,68249.0,1963.0,34.7,4.33,35.0,34.5,34.8,0.2,0.58
7278,180848.0,5453.0,33.3,7.52,33.4,32.85,33.3,0.0,0.0
7627,50125.0,1117.0,44.95,2.8,45.1,44.75,45.1,-0.15,-0.33
7412,63541.0,1776.0,35.7,4.46,36.0,35.6,35.9,-0.1,-0.28
6818,94300.0,2540.0,37.05,6.68,37.5,37.0,37.35,-0.2,-0.54
7342,109820.0,3278.0,33.4,7.54,33.85,33.25,33.45,-0.15,-0.45
7888,72863.0,1686.0,43.0,4.4745,43.4,42.85,43.2,0.0,0.0
7505,46794.0,1364.0,34.3,3.57,34.5,34.2,34.5,-0.2,-0.58
7936,101179.0,2189.0,45.9,4.7763,46.7,45.85,46.7,-0.7,-1.5
7566,62643.0,1432.0,43.5,4.53,44.1,43.5,44.1,-0.9,-2.03
6993,204890.0,5649.0,36.3,6.35,36.7,36.1,36.7,-0.4,-1.09
7214,70312.0,2279.0,30.75,6.46,31.0,30.7,30.9,-0.1,-0.32
7008,76532.0,2101.0,36.3,6.35,36.75,36.25,36.7,-0.5,-1.36
7687,65740.0,1360.0,48.55,3.023,48.6,47.95,48.4,0.1,0.21
7529,179230.0,5120.0,35.2,3.66,35.2,34.8,35.0,0.15,0.43
7504,51583.0,1500.0,34.5,3.59,34.5,34.25,34.4,0.1,0.29
6896,72800.0,2005.0,36.15,7.79,36.5,36.15,36.3,-0.15,-0.41
7967,157373.0,3430.0,45.6,,46.4,45.6,46.35,-0.75,-1.62
8035,62315.0,1486.0,42.05,3.8756,42.25,41.6,41.8,0.35,0.84
7000,142589.0,3873.0,37.0,6.47,37.05,36.65,36.85,0.25,0.68
7048,67292.0,1917.0,35.0,7.99,35.3,35.0,35.05,-0.05,-0.14
7697,69864.0,1445.0,48.3,3.0075,48.5,48.15,48.5,-0.2,-0.41
7545,,,,,,,,,
7558,123503.0,2738.0,44.8,4.66,45.7,44.7,45.6,-0.7,-1.54
7104,79589.0,2406.0,33.0,7.53,33.25,32.85,32.85,0.2,0.61
7685,102867.0,2134.0,48.1,2.995,48.35,48.1,48.1,,0.52
6879,155965.0,4129.0,37.65,8.11,38.05,37.6,37.9,0.15,0.4
7746,37429.0,878.0,42.5,4.28,42.9,42.5,42.75,-0.25,-0.58
6861,236877.0,6543.0,36.6,7.89,36.6,35.55,35.55,0.95,2.66
6895,107125.0,2937.0,36.3,7.82,36.8,36.3,36.7,-0.4,-1.09
7222,154563.0,4921.0,31.25,7.05,31.75,31.15,31.75,0.1,0.32
7350,216979.0,6306.0,34.0,7.67,34.8,33.95,34.45,-0.35,-1.02
7774,40047.0,992.0,40.7,4.3069,40.7,40.1,40.1,0.65,1.62
8061,93731.0,2276.0,41.15,3.7926,41.95,40.5,40.55,0.1,0.24
7830,51448.0,1224.0,42.0,4.4444,42.3,41.9,42.3,-0.3,-0.71
7721,122335.0,2623.0,46.6,2.9016,47.15,46.35,47.15,-0.85,-1.79
7965,74433.0,1604.0,46.45,4.2811,46.65,46.3,46.65,0.2,0.43
7763,124598.0,3103.0,39.9,4.0181,40.85,39.9,40.7,-1.0,-2.44
7273,131385.0,4042.0,32.55,7.35,32.7,32.35,32.6,0.15,0.46
7788,59484.0,1452.0,41.1,4.3492,41.25,40.5,40.8,0.2,0.49
7771,33239.0,825.0,40.05,4.2381,40.65,40.0,40.5,-0.25,-0.62
6992,160214.0,4364.0,36.7,6.42,37.05,36.6,37.0,-0.2,-0.54
7818,56713.0,1284.0,44.25,4.6825,44.35,43.8,43.9,0.35,0.8
7764,58710.0,1457.0,40.45,4.0735,40.65,39.95,39.95,0.55,1.38
7924,204741.0,4542.0,45.3,,45.5,,44.45,0.85,1.91
6832,134039.0,3635.0,36.65,6.6,37.05,36.6,36.9,-0.15,-0.41
7659,60635.0,1310.0,46.3,2.88,46.5,46.05,46.45,-0.05,-0.11
7799,47100.0,1136.0,41.4,4.381,41.6,41.3,41.45,-0.05,-0.12
7309,187531.0,6163.0,30.7,6.93,31.1,29.85,30.2,0.0,0.0
6852,169101.0,4884.0,34.35,6.19,35.7,34.2,35.7,-1.15,-3.24
7272,174698.0,5396.0,32.4,7.31,32.6,32.2,32.3,0.4,1.25
7312,95603.0,3100.0,30.95,6.99,31.1,30.5,30.9,0.25,0.81
7518,99730.0,2952.0,33.8,3.52,34.1,33.6,33.75,0.05,0.15
7797,60443.0,1433.0,42.2,4.4656,42.55,41.85,42.2,0.0,0.0
7298,86105.0,2555.0,33.65,7.6,33.85,33.6,33.6,0.0,0.0
7223,286808.0,9028.0,31.65,7.14,32.1,31.4,31.5,0.4,1.28
7280,142228.0,4255.0,33.35,7.53,33.75,33.2,33.45,0.05,0.15
7873,123244.0,2930.0,41.8,4.3496,42.8,41.8,42.6,-0.65,-1.53
7183,50246.0,1755.0,28.6,6.01,28.85,28.5,28.8,-0.1,-0.35
8001,39662.0,878.0,45.15,4.1613,45.35,45.05,45.3,-0.05,-0.11
7286,141280.0,4182.0,33.8,7.63,33.95,33.6,33.95,-0.15,-0.44
6970,59044.0,1511.0,38.9,8.38,39.2,38.9,39.15,-0.2,-0.51
7475,72493.0,2159.0,33.5,4.18,33.65,33.5,33.55,-0.05,-0.15
6984,195069.0,4983.0,39.05,8.42,39.45,38.9,39.45,-0.35,-0.89
7651,43615.0,936.0,46.6,2.9,47.0,46.4,47.0,0.1,0.22
7791,17811.0,437.0,40.7,4.3069,40.95,40.65,40.95,-0.2,-0.49
6858,233687.0,6519.0,35.7,7.69,36.3,35.45,36.0,-0.25,-0.7
7447,115745.0,3311.0,34.7,4.33,35.3,34.7,35.25,-0.35,-1.0
6921,69131.0,1848.0,37.4,8.06,37.55,37.35,37.45,0.1,0.27
7329,104964.0,3251.0,32.5,7.34,32.7,31.7,31.9,0.35,1.09
7732,179427.0,4011.0,44.6,4.4914,45.1,44.5,44.95,-0.45,-1.0
7196,84589.0,2885.0,29.35,6.17,29.4,29.25,29.3,0.15,0.51
7572,39990.0,954.0,41.95,4.37,42.2,41.75,42.0,0.1,0.24
7676,68104.0,1456.0,46.75,2.91,47.1,46.55,46.6,0.25,0.54
7483,71299.0,2113.0,33.55,4.19,33.95,33.55,33.9,-0.15,-0.45
7643,82840.0,1772.0,46.95,2.92,47.15,45.9,46.15,1.45,3.19
7194,68154.0,2333.0,29.15,6.12,29.45,29.1,29.4,-0.15,-0.51
7085,,3102.0,34.3,7.83,34.6,33.8,33.9,0.35,1.03
8048,31856.0,751.0,42.55,3.9217,42.55,42.35,42.45,0.0,0.0
7943,65429.0,1403.0,46.7,4.8595,46.8,46.55,46.6,0.1,0.21
8036,44384.0,1042.0,42.7,3.9355,42.75,42.25,42.25,0.65,1.55
8047,29646.0,696.0,42.55,3.9217,42.8,42.5,42.7,-0.25,-0.58
6889,169594.0,4555.0,37.45,8.07,37.45,37.0,37.35,0.1,0.27
7228,1042428.0,30739.0,33.05,7.46,34.85,33.0,34.7,1.3,4.09
7056,197219.0,5736.0,34.25,7.82,34.7,34.25,34.7,-0.6,-1.72
7776,34516.0,848.0,40.65,4.3016,40.95,40.55,40.75,-0.1,-0.25
7663,61797.0,1336.0,46.4,2.89,46.45,46.05,46.45,-0.05,-0.11
7601,60681.0,1265.0,48.35,3.01,48.35,47.25,47.25,1.05,2.22
7600,48248.0,1024.0,47.3,2.95,47.35,46.7,47.0,0.3,0.64
7386,84318.0,2379.0,35.55,5.31,35.75,35.25,35.7,0.1,0.28
6900,49856.0,1371.0,36.45,7.86,36.55,36.2,36.2,0.25,0.69
7736,51497.0,1177.0,43.8,4.4109,44.05,43.55,43.75,0.3,0.69
7547,,,,,,,,,
7399,55956.0,1575.0,35.55,5.31,35.7,35.4,35.5,0.1,0.28
7883,45598.0,1061.0,42.9,4.4641,43.25,42.85,43.25,-0.2,-0.46
7911,27001.0,642.0,42.25,4.3965,42.4,41.8,41.8,0.55,1.32
7624,90712.0,2007.0,45.55,2.84,45.55,44.65,44.9,0.65,1.45
7586,63987.0,1444.0,44.6,4.64,44.7,43.1,43.3,0.75,1.71
7449,100161.0,2863.0,35.2,4.39,35.2,34.65,35.0,0.45,1.29
7607,81149.0,1660.0,48.6,3.03,49.2,48.4,48.5,0.05,0.1
6880,185010.0,4855.0,37.8,8.15,38.4,37.8,38.0,0.15,0.4
7585,44609.0,1018.0,43.85,4.56,44.1,43.55,43.7,0.0,0.0
7900,70366.0,1675.0,41.95,4.3652,42.25,41.9,42.05,-0.15,-0.36
7720,73733.0,1549.0,,2.9545,,47.35,48.0,-0.75,-1.56
7177,31513.0,1122.0,28.05,5.89,28.3,27.8,27.8,0.25,0.9
6857,128768.0,3609.0,35.95,6.48,35.95,35.3,35.6,0.35,0.98
7127,71260.0,2248.0,31.8,7.26,31.9,31.55,31.65,-0.15,-0.47
6956,183002.0,4646.0,39.6,8.53,39.65,39.15,39.35,-0.05,-0.13
7575,67220.0,1554.0,43.3,4.51,43.45,43.05,43.4,0.25,0.58
7211,78569.0,2553.0,30.85,6.48,31.0,30.6,30.95,0.1,0.33
7124,48686.0,1480.0,32.85,7.5,33.1,32.8,32.95,-0.05,
6838,73079.0,,36.45,6.57,36.9,36.35,36.7,-0.35,-0.95
7910,35082.0,841.0,41.7,4.3392,41.9,41.6,41.6,-0.45,-1.07
7998,90375.0,1983.0,45.5,4.1935,45.75,45.45,45.55,0.1,0.22
7245,67755.0,2243.0,30.05,6.78,30.5,30.0,30.35,-0.3,-0.99
7578,44552.0,,43.0,4.47,43.35,42.75,43.15,-0.3,-0.69
7502,65605.0,1909.0,34.45,3.58,34.5,34.15,34.2,0.25,0.73
7040,190472.0,5287.0,36.05,8.23,36.5,35.75,36.5,-0.5,-1.37
7405,165386.0,4606.0,35.8,4.47,36.1,35.6,35.6,0.2,0.56
7081,82321.0,2404.0,34.3,7.83,34.4,34.0,34.2,0.35,1.03
7701,50273.0,1048.0,47.8,2.9763,48.3,47.8,48.3,-0.7,-1.44
7852,75116.0,1866.0,40.8,4.3175,41.05,39.2,39.6,0.8,2.0
6903,72208.0,1958.0,36.8,7.93,37.0,36.7,36.8,0.25,0.68
6866,246820.0,6640.0,37.15,8.01,37.55,37.0,37.5,-0.35,-0.93
8079,184778.0,5889.0,31.2,2.8756,31.85,30.6,30.6,1.1,3.65
7699,78843.0,1613.0,49.25,3.0666,49.25,48.25,48.3,1.1,2.28
7287,129852.0,3844.0,33.65,7.6,33.95,33.65,33.95,-0.15,-0.44
7091,91012.0,2697.0,33.65,7.68,34.05,33.6,33.9,-0.35,-1.03
6985,93434.0,2401.0,39.1,8.43,39.25,38.65,38.65,0.05,0.13
7880,45872.0,1070.0,42.5,4.4225,43.05,42.5,43.0,-0.35,-0.82
7866,53864.0,1262.0,42.5,4.4225,43.0,42.5,43.0,,-1.28
7095,51859.0,1547.0,33.5,7.65,33.65,33.4,33.5,0.0,0.0
7466,58161.0,1659.0,34.95,4.36,35.3,34.95,35.3,-0.25,-0.71
7113,37623.0,1143.0,32.9,7.51,33.0,32.8,32.9,0.05,0.15
8064,66240.0,1558.0,42.6,3.9263,42.7,42.1,42.1,0.65,1.55
7617,34558.0,730.0,47.25,2.94,47.8,47.2,47.65,-0.65,-1.36
7628,48551.0,1094.0,44.4,2.76,44.5,44.25,44.45,-0.55,-1.22
7074,242123.0,7110.0,34.3,7.83,34.35,33.4,33.45,1.3,3.94
7349,281661.0,8213.0,34.35,7.75,34.5,33.95,34.0,0.45,1.33
7882,60008.0,1389.0,43.1,4.4849,43.35,43.0,43.2,0.1,0.23
7778,23699.0,589.0,40.15,4.2487,40.45,40.15,40.15,-0.15,-0.37
7039,47731.0,1307.0,36.55,8.34,36.7,36.35,36.4,-0.15,-0.41
7783,50610.0,1253.0,40.15,4.2487,40.9,40.15,40.55,-0.6,-1.47
7704,72391.0,1531.0,47.1,2.9328,47.7,47.1,47.7,-0.7,-1.46
6928,137454.0,3615.0,38.05,8.2,38.15,37.9,38.05,0.0,0.0
7057,71033.0,2059.0,34.55,7.89,34.6,34.3,34.35,0.3,0.88
7656,40396.0,878.0,45.8,2.85,46.6,45.8,46.3,-0.45,-0.97
8072,222908.0,6127.0,37.45,3.4516,37.75,35.6,37.1,-1.95,-4.95
7748,60849.0,1449.0,41.85,4.2145,42.3,41.8,42.25,-0.35,-0.83
7176,55772.0,2011.0,27.8,5.84,27.85,27.6,27.7,0.1,0.36
7539,,,,,,,,,
7239,136116.0,4415.0,30.7,6.93,31.2,30.6,31.2,-0.5,-1.6
7295,134905.0,4004.0,33.65,7.6,34.05,33.5,34.0,-0.3,-0.88
7564,61506.0,1399.0,44.0,4.58,44.25,43.55,43.55,0.15,0.34
7058,21778.0,627.0,34.8,7.95,34.8,34.6,34.6,0.25,0.72
7810,419766.0,9185.0,46.25,4.8942,46.25,44.45,45.45,0.75,1.65
7351,211296.0,6271.0,33.9,7.65,33.95,33.3,33.5,-0.1,-0.29
7740,119817.0,2800.0,42.75,4.3051,43.25,42.6,43.1,-0.5,-1.16
7435,255339.0,7093.0,36.2,4.52,36.2,35.65,36.0,0.5,1.4
7719,54408.0,1129.0,48.2,3.0012,48.3,,,0.35,0.73
7155,70257.0,2415.0,29.1,6.11,29.2,29.05,29.2,0.0,0.0
8030,88474.0,2079.0,42.45,3.9124,42.85,42.2,42.3,0.35,0.83
7839,73893.0,1789.0,41.05,4.3439,41.75,41.05,41.7,-0.65,-1.56
8005,73064.0,1635.0,44.6,4.1106,45.15,44.5,45.1,-0.5,-1.11
7235,128665.0,4031.0,,7.13,32.2,31.6,32.05,-0.4,-1.25
7642,33966.0,742.0,45.5,2.83,46.45,45.5,46.45,-0.7,-1.52
7424,220775.0,6073.0,36.45,4.55,36.55,36.0,36.1,0.5,1.39
7243,75605.0,2449.0,30.8,6.95,31.1,30.6,30.6,0.05,0.16
7036,47013.0,1282.0,36.7,6.42,36.85,36.55,36.75,-0.05,-0.14
7253,132087.0,4283.0,30.95,6.99,30.95,30.5,30.55,0.5,1.64
7844,31829.0,760.0,42.0,4.4444,42.05,41.75,41.9,0.1,0.24
7455,,3131.0,33.8,4.22,34.3,33.75,34.2,-0.4,-1.17
6951,434665.0,10715.0,40.7,8.77,40.95,39.9,40.2,0.7,1.75
8056,48153.0,1160.0,41.55,,41.75,41.25,41.35,-0.2,-0.48
7865,58882.0,1369.0,43.05,4.4797,43.45,42.8,43.4,-0.15,-0.35
7795,55072.0,1332.0,41.3,4.3704,41.55,41.05,41.05,0.6,1.47
7554,197620.0,4318.0,46.05,4.79,46.8,44.9,45.15,0.65,1.43
6826,152695.0,4165.0,36.65,6.6,37.1,36.4,36.85,-0.3,-0.81
6914,109033.0,2907.0,37.6,8.1,37.7,37.2,37.5,0.1,0.27
6830,100049.0,2734.0,36.85,6.64,36.85,35.85,35.85,0.6,1.66
7831,59162.0,1415.0,41.85,4.4286,42.05,41.65,42.0,-0.15,-0.36
6899,47962.0,1324.0,36.2,7.8,36.35,36.15,36.15,0.05,0.14
7140,105298.0,3155.0,33.35,7.01,33.55,33.3,33.5,0.05,0.15
7274,262231.0,7973.0,33.1,7.47,33.15,32.55,32.65,0.55,1.69
6972,98827.0,2555.0,38.6,8.32,38.85,38.55,38.85,-0.3,-0.77
7932,72844.0,1564.0,46.55,4.8439,46.95,46.4,46.75,-0.2,-0.43
7389,80401.0,2260.0,35.65,5.32,35.8,35.5,35.7,0.1,0.28
7357,177605.0,5173.0,34.3,,34.6,34.15,34.5,-0.15,-0.44
7869,41275.0,959.0,43.1,4.4849,43.3,42.85,43.25,-0.1,-0.23
7645,33462.0,712.0,46.95,2.92,47.15,46.8,47.15,-0.05,-0.11
8085,137763.0,4122.0,33.75,3.1106,33.95,32.75,33.45,0.35,1.05
6937,134355.0,3541.0,37.8,8.15,38.15,37.8,38.1,-0.25,-0.66
6910,85244.0,2299.0,37.1,8.0,37.25,37.0,37.0,0.2,0.54
7712,56224.0,1158.0,48.65,3.0293,48.7,48.35,48.7,0.1,0.21
6943,153046.0,3946.0,38.75,8.35,39.1,38.65,39.05,-0.25,-0.64
8076,173131.0,5060.0,34.05,3.1382,34.9,33.8,34.0,-1.85,-5.15
7928,99591.0,2183.0,45.75,4.7607,45.95,45.15,45.15,0.25,0.55
7994,50906.0,1126.0,45.15,4.1613,45.3,45.1,45.3,-0.05,-0.11
8040,53497.0,1278.0,42.0,3.871,42.15,41.45,41.6,-0.1,-0.24
7379,166244.0,4581.0,36.45,5.44,36.5,35.95,36.25,0.2,0.55
7984,217180.0,4709.0,45.8,4.2212,46.45,45.8,46.05,0.2,0.44
7897,108114.0,2556.0,42.1,4.3809,42.6,42.1,42.6,-0.5,-1.17
7988,451309.0,10178.0,43.9,4.0461,45.2,43.9,44.35,-0.4,-0.9
7161,93333.0,3233.0,28.85,6.06,29.0,28.8,28.95,-0.15,-0.52
7532,108605.0,3114.0,34.7,3.61,35.35,34.65,35.3,-0.6,-1.7
7886,30411.0,707.0,42.95,4.4693,43.15,42.85,43.1,0.05,0.12
7573,71255.0,1675.0,42.8,4.45,42.8,,42.2,0.85,2.03
8012,85418.0,1889.0,45.35,4.1797,45.35,44.95,45.0,0.4,0.89
7277,191358.0,5744.0,33.3,7.52,33.5,33.1,33.25,0.2,0.6
7902,32205.0,767.0,41.95,4.3652,42.15,41.85,42.15,-0.2,-0.47
7523,55413.0,1653.0,33.8,3.52,33.8,33.2,33.25,0.65,1.96
8065,66071.0,1574.0,,3.8479,42.5,41.7,42.5,-0.85,-2.0
6872,184580.0,4901.0,37.7,8.13,38.1,37.5,38.0,-0.3,-0.79
